X1,X2,Rzeczywiste wartości,Wartości z wyrażenia
3.0,77.0,-0.9824900065968364,-323.24801856608474
3.0,78.0,-0.9824900065968364,-323.2480185660846
3.0,79.0,-0.9824900065968364,-323.24801856608457
3.0,80.0,-0.9824900065968364,-323.2480185660844
3.0,81.0,-0.9824900065968364,-323.2480185660844
3.0,82.0,-0.9824900065968364,-323.2480185660842
3.0,83.0,-0.9824900065968364,-323.2480185660841
3.0,84.0,-0.9824900065968364,-323.24801856608406
3.0,85.0,-0.9824900065968364,-323.248018566084
3.0,86.0,-0.9824900065968364,-323.248018566084
3.0,87.0,-0.9824900065968364,-323.2480185660839
3.0,88.0,-0.9824900065968364,-323.2480185660839
3.0,89.0,-0.9824900065968364,-323.24801856608383
3.0,90.0,-0.9824900065968364,-323.2480185660838
3.0,91.0,-0.9824900065968364,-323.24801856608366
3.0,92.0,-0.9824900065968364,-323.24801856608354
3.0,93.0,-0.9824900065968364,-323.24801856608343
3.0,94.0,-0.9824900065968364,-323.24801856608343
3.0,95.0,-0.9824900065968364,-323.2480185660833
3.0,96.0,-0.9824900065968364,-323.2480185660832
3.0,97.0,-0.9824900065968364,-323.24801856608315
3.0,98.0,-0.9824900065968364,-323.24801856608315
3.0,99.0,-0.9824900065968364,-323.248018566083
3.0,100.0,-0.9824900065968364,-323.248018566083
4.0,0.0,-0.3979898149015421,-265.5593530435359
4.0,1.0,-0.3979898149015421,-265.5593530436115
4.0,2.0,-0.3979898149015421,-265.55935304360435
4.0,3.0,-0.3979898149015421,-265.55935304359815
4.0,4.0,-0.3979898149015421,-265.55935304359326
4.0,5.0,-0.3979898149015421,-265.5593530435889
4.0,6.0,-0.3979898149015421,-265.5593530435852
4.0,7.0,-0.3979898149015421,-265.559353043582
4.0,8.0,-0.3979898149015421,-265.5593530435792
4.0,9.0,-0.3979898149015421,-265.55935304357666
4.0,10.0,-0.3979898149015421,-265.55935304357445
4.0,11.0,-0.3979898149015421,-265.55935304357246
4.0,12.0,-0.3979898149015421,-265.5593530435706
4.0,13.0,-0.3979898149015421,-265.55935304356905
4.0,14.0,-0.3979898149015421,-265.5593530435675
4.0,15.0,-0.3979898149015421,-265.55935304356626
4.0,16.0,-0.3979898149015421,-265.55935304356495
4.0,17.0,-0.3979898149015421,-265.5593530435638
4.0,18.0,-0.3979898149015421,-265.55935304356274
4.0,19.0,-0.3979898149015421,-265.5593530435618
4.0,20.0,-0.3979898149015421,-265.5593530435609
4.0,21.0,-0.3979898149015421,-265.55935304356
4.0,22.0,-0.3979898149015421,-265.5593530435592
4.0,23.0,-0.3979898149015421,-265.5593530435585
4.0,24.0,-0.3979898149015421,-265.5593530435578
4.0,25.0,-0.3979898149015421,-265.5593530435572
4.0,26.0,-0.3979898149015421,-265.5593530435565
4.0,27.0,-0.3979898149015421,-265.5593530435559
4.0,28.0,-0.3979898149015421,-265.55935304355535
4.0,29.0,-0.3979898149015421,-265.5593530435548
4.0,30.0,-0.3979898149015421,-265.5593530435544
4.0,31.0,-0.3979898149015421,-265.55935304355387
4.0,32.0,-0.3979898149015421,-265.55935304355353
4.0,33.0,-0.3979898149015421,-265.559353043553
4.0,34.0,-0.3979898149015421,-265.5593530435526
4.0,35.0,-0.3979898149015421,-265.5593530435522
4.0,36.0,-0.3979898149015421,-265.5593530435519
4.0,37.0,-0.3979898149015421,-265.5593530435516
4.0,38.0,-0.3979898149015421,-265.55935304355114
4.0,39.0,-0.3979898149015421,-265.5593530435509
4.0,40.0,-0.3979898149015421,-265.5593530435506
4.0,41.0,-0.3979898149015421,-265.5593530435502
4.0,42.0,-0.3979898149015421,-265.55935304355
4.0,43.0,-0.3979898149015421,-265.55935304354966
4.0,44.0,-0.3979898149015421,-265.55935304354944
4.0,45.0,-0.3979898149015421,-265.55935304354915
4.0,46.0,-0.3979898149015421,-265.5593530435489
4.0,47.0,-0.3979898149015421,-265.5593530435487
4.0,48.0,-0.3979898149015421,-265.5593530435484
4.0,49.0,-0.3979898149015421,-265.55935304354824
4.0,50.0,-0.3979898149015421,-265.5593530435481
4.0,51.0,-0.3979898149015421,-265.55935304354796
4.0,52.0,-0.3979898149015421,-265.5593530435477
4.0,53.0,-0.3979898149015421,-265.55935304354745
4.0,54.0,-0.3979898149015421,-265.5593530435473
4.0,55.0,-0.3979898149015421,-265.5593530435471
4.0,56.0,-0.3979898149015421,-265.559353043547
4.0,57.0,-0.3979898149015421,-265.5593530435467
4.0,58.0,-0.3979898149015421,-265.55935304354654
4.0,59.0,-0.3979898149015421,-265.5593530435464
4.0,60.0,-0.3979898149015421,-265.5593530435463
4.0,61.0,-0.3979898149015421,-265.5593530435462
4.0,62.0,-0.3979898149015421,-265.55935304354597
4.0,63.0,-0.3979898149015421,-265.55935304354585
4.0,64.0,-0.3979898149015421,-265.5593530435457
4.0,65.0,-0.3979898149015421,-265.55935304354557
4.0,66.0,-0.3979898149015421,-265.5593530435454
4.0,67.0,-0.3979898149015421,-265.5593530435453
4.0,68.0,-0.3979898149015421,-265.55935304354523
4.0,69.0,-0.3979898149015421,-265.55935304354506
4.0,70.0,-0.3979898149015421,-265.5593530435449
4.0,71.0,-0.3979898149015421,-265.55935304354483
4.0,72.0,-0.3979898149015421,-265.55935304354466
4.0,73.0,-0.3979898149015421,-265.55935304354466
4.0,74.0,-0.3979898149015421,-265.55935304354443
4.0,75.0,-0.3979898149015421,-265.55935304354443
4.0,76.0,-0.3979898149015421,-265.5593530435443
4.0,77.0,-0.3979898149015421,-265.5593530435442
4.0,78.0,-0.3979898149015421,-265.55935304354415
4.0,79.0,-0.3979898149015421,-265.559353043544
4.0,80.0,-0.3979898149015421,-265.55935304354387
4.0,81.0,-0.3979898149015421,-265.55935304354387
4.0,82.0,-0.3979898149015421,-265.5593530435438
4.0,83.0,-0.3979898149015421,-265.55935304354375
4.0,84.0,-0.3979898149015421,-265.5593530435435
4.0,85.0,-0.3979898149015421,-265.5593530435435
4.0,86.0,-0.3979898149015421,-265.5593530435434
4.0,87.0,-0.3979898149015421,-265.5593530435434
4.0,88.0,-0.3979898149015421,-265.55935304354335
4.0,89.0,-0.3979898149015421,-265.55935304354324
4.0,90.0,-0.3979898149015421,-265.5593530435432
4.0,91.0,-0.3979898149015421,-265.559353043543
4.0,92.0,-0.3979898149015421,-265.55935304354296
4.0,93.0,-0.3979898149015421,-265.5593530435429
4.0,94.0,-0.3979898149015421,-265.55935304354284
4.0,95.0,-0.3979898149015421,-265.5593530435428
4.0,96.0,-0.3979898149015421,-265.5593530435427
4.0,97.0,-0.3979898149015421,-265.5593530435426
4.0,98.0,-0.3979898149015421,-265.55935304354256
4.0,99.0,-0.3979898149015421,-265.55935304354256
4.0,100.0,-0.3979898149015421,-265.5593530435425
5.0,0.0,1.1657965150304088,-206.04192926277267
5.0,1.0,1.1657965150304088,-206.04192926363936
5.0,2.0,1.1657965150304088,-206.0419292635556
5.0,3.0,1.1657965150304088,-206.0419292634866
5.0,4.0,1.1657965150304088,-206.04192926342867
5.0,5.0,1.1657965150304088,-206.04192926337956
5.0,6.0,1.1657965150304088,-206.04192926333727
5.0,7.0,1.1657965150304088,-206.0419292633004
5.0,8.0,1.1657965150304088,-206.04192926326817
5.0,9.0,1.1657965150304088,-206.04192926323955
5.0,10.0,1.1657965150304088,-206.04192926321417
5.0,11.0,1.1657965150304088,-206.04192926319126
5.0,12.0,1.1657965150304088,-206.04192926317072
5.0,13.0,1.1657965150304088,-206.0419292631521
5.0,14.0,1.1657965150304088,-206.04192926313505
5.0,15.0,1.1657965150304088,-206.04192926311958
5.0,16.0,1.1657965150304088,-206.04192926310532
5.0,17.0,1.1657965150304088,-206.04192926309224
5.0,18.0,1.1657965150304088,-206.04192926308005
5.0,19.0,1.1657965150304088,-206.04192926306882
5.0,20.0,1.1657965150304088,-206.04192926305836
5.0,21.0,1.1657965150304088,-206.04192926304862
5.0,22.0,1.1657965150304088,-206.04192926303955
5.0,23.0,1.1657965150304088,-206.041929263031
5.0,24.0,1.1657965150304088,-206.041929263023
5.0,25.0,1.1657965150304088,-206.04192926301553
5.0,26.0,1.1657965150304088,-206.04192926300848
5.0,27.0,1.1657965150304088,-206.0419292630018
5.0,28.0,1.1657965150304088,-206.04192926299552
5.0,29.0,1.1657965150304088,-206.04192926298953
5.0,30.0,1.1657965150304088,-206.0419292629838
5.0,31.0,1.1657965150304088,-206.04192926297853
5.0,32.0,1.1657965150304088,-206.04192926297333
5.0,33.0,1.1657965150304088,-206.0419292629685
5.0,34.0,1.1657965150304088,-206.04192926296386
5.0,35.0,1.1657965150304088,-206.04192926295946
5.0,36.0,1.1657965150304088,-206.04192926295528
5.0,37.0,1.1657965150304088,-206.04192926295124
5.0,38.0,1.1657965150304088,-206.04192926294738
5.0,39.0,1.1657965150304088,-206.04192926294365
5.0,40.0,1.1657965150304088,-206.0419292629402
5.0,41.0,1.1657965150304088,-206.0419292629368
5.0,42.0,1.1657965150304088,-206.04192926293348
5.0,43.0,1.1657965150304088,-206.0419292629304
5.0,44.0,1.1657965150304088,-206.0419292629273
5.0,45.0,1.1657965150304088,-206.0419292629245
5.0,46.0,1.1657965150304088,-206.04192926292168
5.0,47.0,1.1657965150304088,-206.04192926291896
5.0,48.0,1.1657965150304088,-206.0419292629164
5.0,49.0,1.1657965150304088,-206.0419292629139
5.0,50.0,1.1657965150304088,-206.04192926291145
5.0,51.0,1.1657965150304088,-206.04192926290912
5.0,52.0,1.1657965150304088,-206.04192926290685
5.0,53.0,1.1657965150304088,-206.04192926290472
5.0,54.0,1.1657965150304088,-206.04192926290256
5.0,55.0,1.1657965150304088,-206.04192926290054
5.0,56.0,1.1657965150304088,-206.0419292628985
5.0,57.0,1.1657965150304088,-206.0419292628966
5.0,58.0,1.1657965150304088,-206.0419292628947
5.0,59.0,1.1657965150304088,-206.0419292628929
5.0,60.0,1.1657965150304088,-206.0419292628911
5.0,61.0,1.1657965150304088,-206.04192926288943
5.0,62.0,1.1657965150304088,-206.04192926288775
5.0,63.0,1.1657965150304088,-206.04192926288616
5.0,64.0,1.1657965150304088,-206.0419292628846
5.0,65.0,1.1657965150304088,-206.04192926288306
5.0,66.0,1.1657965150304088,-206.04192926288164
5.0,67.0,1.1657965150304088,-206.0419292628802
5.0,68.0,1.1657965150304088,-206.04192926287868
5.0,69.0,1.1657965150304088,-206.0419292628774
5.0,70.0,1.1657965150304088,-206.041929262876
