X1,y,Rzeczywiste wartości,Wartości z wyrażenia
-3.14,1.1932,-2.9999971463869137,-3.859411050222085
-3.14,1.256,-2.9999971463869137,-3.859411050222085
-3.14,1.3188,-2.9999971463869137,-3.859411050222085
-3.14,1.3816,-2.9999971463869137,-3.859411050222085
-3.14,1.4444,-2.9999971463869137,-3.859411050222085
-3.14,1.5072,-2.9999971463869137,-3.859411050222085
-3.14,1.57,-2.9999971463869137,-3.859411050222085
-3.14,1.6328,-2.9999971463869137,-3.859411050222085
-3.14,1.6956,-2.9999971463869137,-3.859411050222085
-3.14,1.7584,-2.9999971463869137,-3.859411050222085
-3.14,1.8212,-2.9999971463869137,-3.859411050222085
-3.14,1.884,-2.9999971463869137,-3.859411050222085
-3.14,1.9468,-2.9999971463869137,-3.859411050222085
-3.14,2.0096,-2.9999971463869137,-3.859411050222085
-3.14,2.0724,-2.9999971463869137,-3.859411050222085
-3.14,2.1352,-2.9999971463869137,-3.859411050222085
-3.14,2.198,-2.9999971463869137,-3.859411050222085
-3.14,2.2608,-2.9999971463869137,-3.859411050222085
-3.14,2.3236,-2.9999971463869137,-3.859411050222085
-3.14,2.3864,-2.9999971463869137,-3.859411050222085
-3.14,2.4492,-2.9999971463869137,-3.859411050222085
-3.14,2.512,-2.9999971463869137,-3.859411050222085
-3.14,2.5748,-2.9999971463869137,-3.859411050222085
-3.14,2.6376,-2.9999971463869137,-3.859411050222085
-3.14,2.7004,-2.9999971463869137,-3.859411050222085
-3.14,2.7632,-2.9999971463869137,-3.859411050222085
-3.14,2.826,-2.9999971463869137,-3.859411050222085
-3.14,2.8888,-2.9999971463869137,-3.859411050222085
-3.14,2.9516,-2.9999971463869137,-3.859411050222085
-3.14,3.0144,-2.9999971463869137,-3.859411050222085
-3.14,3.0772,-2.9999971463869137,-3.859411050222085
-3.14,3.14,-2.9999971463869137,-3.859411050222085
-3.0772,-3.14,-2.9953367617363233,-3.7424478646007326
-3.0772,-3.0772,-2.9953367617363233,-3.7424478646007326
-3.0772,-3.0144,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.9516,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.8888,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.826,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.7632,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.7004,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.6376,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.5748,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.512,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.4492,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.3864,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.3236,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.2608,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.198,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.1352,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.0724,-2.9953367617363233,-3.7424478646007326
-3.0772,-2.0096,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.9468,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.884,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.8212,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.7584,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.6956,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.6328,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.57,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.5072,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.4444,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.3816,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.3188,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.256,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.1932,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.1304,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.0676,-2.9953367617363233,-3.7424478646007326
-3.0772,-1.0048,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.942,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.8792,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.8164,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.7536,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.6908,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.628,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.5652,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.5024,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.4396,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.3768,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.314,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.2512,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.1884,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.1256,-2.9953367617363233,-3.7424478646007326
-3.0772,-0.0628,-2.9953367617363233,-3.7424478646007326
-3.0772,0.0,-2.9953367617363233,-3.7424478646007326
-3.0772,0.0628,-2.9953367617363233,-3.7424478646007326
-3.0772,0.1256,-2.9953367617363233,-3.7424478646007326
-3.0772,0.1884,-2.9953367617363233,-3.7424478646007326
-3.0772,0.2512,-2.9953367617363233,-3.7424478646007326
-3.0772,0.314,-2.9953367617363233,-3.7424478646007326
-3.0772,0.3768,-2.9953367617363233,-3.7424478646007326
-3.0772,0.4396,-2.9953367617363233,-3.7424478646007326
-3.0772,0.5024,-2.9953367617363233,-3.7424478646007326
-3.0772,0.5652,-2.9953367617363233,-3.7424478646007326
-3.0772,0.628,-2.9953367617363233,-3.7424478646007326
-3.0772,0.6908,-2.9953367617363233,-3.7424478646007326
-3.0772,0.7536,-2.9953367617363233,-3.7424478646007326
-3.0772,0.8164,-2.9953367617363233,-3.7424478646007326
-3.0772,0.8792,-2.9953367617363233,-3.7424478646007326
-3.0772,0.942,-2.9953367617363233,-3.7424478646007326
-3.0772,1.0048,-2.9953367617363233,-3.7424478646007326
-3.0772,1.0676,-2.9953367617363233,-3.7424478646007326
-3.0772,1.1304,-2.9953367617363233,-3.7424478646007326
-3.0772,1.1932,-2.9953367617363233,-3.7424478646007326
-3.0772,1.256,-2.9953367617363233,-3.7424478646007326
-3.0772,1.3188,-2.9953367617363233,-3.7424478646007326
-3.0772,1.3816,-2.9953367617363233,-3.7424478646007326
-3.0772,1.4444,-2.9953367617363233,-3.7424478646007326
-3.0772,1.5072,-2.9953367617363233,-3.7424478646007326
-3.0772,1.57,-2.9953367617363233,-3.7424478646007326
-3.0772,1.6328,-2.9953367617363233,-3.7424478646007326
-3.0772,1.6956,-2.9953367617363233,-3.7424478646007326
-3.0772,1.7584,-2.9953367617363233,-3.7424478646007326
-3.0772,1.8212,-2.9953367617363233,-3.7424478646007326
-3.0772,1.884,-2.9953367617363233,-3.7424478646007326
-3.0772,1.9468,-2.9953367617363233,-3.7424478646007326
-3.0772,2.0096,-2.9953367617363233,-3.7424478646007326
-3.0772,2.0724,-2.9953367617363233,-3.7424478646007326
-3.0772,2.1352,-2.9953367617363233,-3.7424478646007326
-3.0772,2.198,-2.9953367617363233,-3.7424478646007326
-3.0772,2.2608,-2.9953367617363233,-3.7424478646007326
-3.0772,2.3236,-2.9953367617363233,-3.7424478646007326
-3.0772,2.3864,-2.9953367617363233,-3.7424478646007326
-3.0772,2.4492,-2.9953367617363233,-3.7424478646007326
-3.0772,2.512,-2.9953367617363233,-3.7424478646007326
-3.0772,2.5748,-2.9953367617363233,-3.7424478646007326
-3.0772,2.6376,-2.9953367617363233,-3.7424478646007326
-3.0772,2.7004,-2.9953367617363233,-3.7424478646007326
-3.0772,2.7632,-2.9953367617363233,-3.7424478646007326
-3.0772,2.826,-2.9953367617363233,-3.7424478646007326
-3.0772,2.8888,-2.9953367617363233,-3.7424478646007326
-3.0772,2.9516,-2.9953367617363233,-3.7424478646007326
-3.0772,3.0144,-2.9953367617363233,-3.7424478646007326
-3.0772,3.0772,-2.9953367617363233,-3.7424478646007326
-3.0772,3.14,-2.9953367617363233,-3.7424478646007326
-3.0144,-3.14,-2.981822262774273,-3.623894931326517
-3.0144,-3.0772,-2.981822262774273,-3.623894931326517
-3.0144,-3.0144,-2.981822262774273,-3.623894931326517
-3.0144,-2.9516,-2.981822262774273,-3.623894931326517
-3.0144,-2.8888,-2.981822262774273,-3.623894931326517
-3.0144,-2.826,-2.981822262774273,-3.623894931326517
-3.0144,-2.7632,-2.981822262774273,-3.623894931326517
-3.0144,-2.7004,-2.981822262774273,-3.623894931326517
-3.0144,-2.6376,-2.981822262774273,-3.623894931326517
-3.0144,-2.5748,-2.981822262774273,-3.623894931326517
-3.0144,-2.512,-2.981822262774273,-3.623894931326517
-3.0144,-2.4492,-2.981822262774273,-3.623894931326517
-3.0144,-2.3864,-2.981822262774273,-3.623894931326517
-3.0144,-2.3236,-2.981822262774273,-3.623894931326517
-3.0144,-2.2608,-2.981822262774273,-3.623894931326517
-3.0144,-2.198,-2.981822262774273,-3.623894931326517
-3.0144,-2.1352,-2.981822262774273,-3.623894931326517
-3.0144,-2.0724,-2.981822262774273,-3.623894931326517
-3.0144,-2.0096,-2.981822262774273,-3.623894931326517
-3.0144,-1.9468,-2.981822262774273,-3.623894931326517
-3.0144,-1.884,-2.981822262774273,-3.623894931326517
-3.0144,-1.8212,-2.981822262774273,-3.623894931326517
-3.0144,-1.7584,-2.981822262774273,-3.623894931326517
-3.0144,-1.6956,-2.981822262774273,-3.623894931326517
-3.0144,-1.6328,-2.981822262774273,-3.623894931326517
-3.0144,-1.57,-2.981822262774273,-3.623894931326517
-3.0144,-1.5072,-2.981822262774273,-3.623894931326517
-3.0144,-1.4444,-2.981822262774273,-3.623894931326517
-3.0144,-1.3816,-2.981822262774273,-3.623894931326517
-3.0144,-1.3188,-2.981822262774273,-3.623894931326517
-3.0144,-1.256,-2.981822262774273,-3.623894931326517
-3.0144,-1.1932,-2.981822262774273,-3.623894931326517
-3.0144,-1.1304,-2.981822262774273,-3.623894931326517
-3.0144,-1.0676,-2.981822262774273,-3.623894931326517
-3.0144,-1.0048,-2.981822262774273,-3.623894931326517
-3.0144,-0.942,-2.981822262774273,-3.623894931326517
-3.0144,-0.8792,-2.981822262774273,-3.623894931326517
-3.0144,-0.8164,-2.981822262774273,-3.623894931326517
-3.0144,-0.7536,-2.981822262774273,-3.623894931326517
-3.0144,-0.6908,-2.981822262774273,-3.623894931326517
-3.0144,-0.628,-2.981822262774273,-3.623894931326517
-3.0144,-0.5652,-2.981822262774273,-3.623894931326517
-3.0144,-0.5024,-2.981822262774273,-3.623894931326517
-3.0144,-0.4396,-2.981822262774273,-3.623894931326517
-3.0144,-0.3768,-2.981822262774273,-3.623894931326517
-3.0144,-0.314,-2.981822262774273,-3.623894931326517
-3.0144,-0.2512,-2.981822262774273,-3.623894931326517
-3.0144,-0.1884,-2.981822262774273,-3.623894931326517
-3.0144,-0.1256,-2.981822262774273,-3.623894931326517
-3.0144,-0.0628,-2.981822262774273,-3.623894931326517
-3.0144,0.0,-2.981822262774273,-3.623894931326517
-3.0144,0.0628,-2.981822262774273,-3.623894931326517
-3.0144,0.1256,-2.981822262774273,-3.623894931326517
-3.0144,0.1884,-2.981822262774273,-3.623894931326517
-3.0144,0.2512,-2.981822262774273,-3.623894931326517
-3.0144,0.314,-2.981822262774273,-3.623894931326517
-3.0144,0.3768,-2.981822262774273,-3.623894931326517
-3.0144,0.4396,-2.981822262774273,-3.623894931326517
-3.0144,0.5024,-2.981822262774273,-3.623894931326517
-3.0144,0.5652,-2.981822262774273,-3.623894931326517
-3.0144,0.628,-2.981822262774273,-3.623894931326517
-3.0144,0.6908,-2.981822262774273,-3.623894931326517
-3.0144,0.7536,-2.981822262774273,-3.623894931326517
-3.0144,0.8164,-2.981822262774273,-3.623894931326517
-3.0144,0.8792,-2.981822262774273,-3.623894931326517
-3.0144,0.942,-2.981822262774273,-3.623894931326517
-3.0144,1.0048,-2.981822262774273,-3.623894931326517
-3.0144,1.0676,-2.981822262774273,-3.623894931326517
-3.0144,1.1304,-2.981822262774273,-3.623894931326517
-3.0144,1.1932,-2.981822262774273,-3.623894931326517
-3.0144,1.256,-2.981822262774273,-3.623894931326517
-3.0144,1.3188,-2.981822262774273,-3.623894931326517
-3.0144,1.3816,-2.981822262774273,-3.623894931326517
-3.0144,1.4444,-2.981822262774273,-3.623894931326517
-3.0144,1.5072,-2.981822262774273,-3.623894931326517
-3.0144,1.57,-2.981822262774273,-3.623894931326517
-3.0144,1.6328,-2.981822262774273,-3.623894931326517
-3.0144,1.6956,-2.981822262774273,-3.623894931326517
-3.0144,1.7584,-2.981822262774273,-3.623894931326517
-3.0144,1.8212,-2.981822262774273,-3.623894931326517
-3.0144,1.884,-2.981822262774273,-3.623894931326517
-3.0144,1.9468,-2.981822262774273,-3.623894931326517
-3.0144,2.0096,-2.981822262774273,-3.623894931326517
-3.0144,2.0724,-2.981822262774273,-3.623894931326517
-3.0144,2.1352,-2.981822262774273,-3.623894931326517
-3.0144,2.198,-2.981822262774273,-3.623894931326517
-3.0144,2.2608,-2.981822262774273,-3.623894931326517
-3.0144,2.3236,-2.981822262774273,-3.623894931326517
-3.0144,2.3864,-2.981822262774273,-3.623894931326517
-3.0144,2.4492,-2.981822262774273,-3.623894931326517
-3.0144,2.512,-2.981822262774273,-3.623894931326517
-3.0144,2.5748,-2.981822262774273,-3.623894931326517
-3.0144,2.6376,-2.981822262774273,-3.623894931326517
-3.0144,2.7004,-2.981822262774273,-3.623894931326517
-3.0144,2.7632,-2.981822262774273,-3.623894931326517
-3.0144,2.826,-2.981822262774273,-3.623894931326517
-3.0144,2.8888,-2.981822262774273,-3.623894931326517
-3.0144,2.9516,-2.981822262774273,-3.623894931326517
-3.0144,3.0144,-2.981822262774273,-3.623894931326517
-3.0144,3.0772,-2.981822262774273,-3.623894931326517
-3.0144,3.14,-2.981822262774273,-3.623894931326517
-2.9516,-3.14,-2.959502486229735,-3.5038037611901904
-2.9516,-3.0772,-2.959502486229735,-3.5038037611901904
-2.9516,-3.0144,-2.959502486229735,-3.5038037611901904
-2.9516,-2.9516,-2.959502486229735,-3.5038037611901904
-2.9516,-2.8888,-2.959502486229735,-3.5038037611901904
-2.9516,-2.826,-2.959502486229735,-3.5038037611901904
-2.9516,-2.7632,-2.959502486229735,-3.5038037611901904
-2.9516,-2.7004,-2.959502486229735,-3.5038037611901904
-2.9516,-2.6376,-2.959502486229735,-3.5038037611901904
-2.9516,-2.5748,-2.959502486229735,-3.5038037611901904
-2.9516,-2.512,-2.959502486229735,-3.5038037611901904
-2.9516,-2.4492,-2.959502486229735,-3.5038037611901904
-2.9516,-2.3864,-2.959502486229735,-3.5038037611901904
-2.9516,-2.3236,-2.959502486229735,-3.5038037611901904
-2.9516,-2.2608,-2.959502486229735,-3.5038037611901904
-2.9516,-2.198,-2.959502486229735,-3.5038037611901904
-2.9516,-2.1352,-2.959502486229735,-3.5038037611901904
-2.9516,-2.0724,-2.959502486229735,-3.5038037611901904
-2.9516,-2.0096,-2.959502486229735,-3.5038037611901904
-2.9516,-1.9468,-2.959502486229735,-3.5038037611901904
-2.9516,-1.884,-2.959502486229735,-3.5038037611901904
-2.9516,-1.8212,-2.959502486229735,-3.5038037611901904
-2.9516,-1.7584,-2.959502486229735,-3.5038037611901904
-2.9516,-1.6956,-2.959502486229735,-3.5038037611901904
-2.9516,-1.6328,-2.959502486229735,-3.5038037611901904
-2.9516,-1.57,-2.959502486229735,-3.5038037611901904
-2.9516,-1.5072,-2.959502486229735,-3.5038037611901904
-2.9516,-1.4444,-2.959502486229735,-3.5038037611901904
-2.9516,-1.3816,-2.959502486229735,-3.5038037611901904
-2.9516,-1.3188,-2.959502486229735,-3.5038037611901904
-2.9516,-1.256,-2.959502486229735,-3.5038037611901904
-2.9516,-1.1932,-2.959502486229735,-3.5038037611901904
-2.9516,-1.1304,-2.959502486229735,-3.5038037611901904
-2.9516,-1.0676,-2.959502486229735,-3.5038037611901904
-2.9516,-1.0048,-2.959502486229735,-3.5038037611901904
-2.9516,-0.942,-2.959502486229735,-3.5038037611901904
-2.9516,-0.8792,-2.959502486229735,-3.5038037611901904
-2.9516,-0.8164,-2.959502486229735,-3.5038037611901904
-2.9516,-0.7536,-2.959502486229735,-3.5038037611901904
-2.9516,-0.6908,-2.959502486229735,-3.5038037611901904
-2.9516,-0.628,-2.959502486229735,-3.5038037611901904
-2.9516,-0.5652,-2.959502486229735,-3.5038037611901904
-2.9516,-0.5024,-2.959502486229735,-3.5038037611901904
-2.9516,-0.4396,-2.959502486229735,-3.5038037611901904
-2.9516,-0.3768,-2.959502486229735,-3.5038037611901904
-2.9516,-0.314,-2.959502486229735,-3.5038037611901904
-2.9516,-0.2512,-2.959502486229735,-3.5038037611901904
-2.9516,-0.1884,-2.959502486229735,-3.5038037611901904
-2.9516,-0.1256,-2.959502486229735,-3.5038037611901904
-2.9516,-0.0628,-2.959502486229735,-3.5038037611901904
-2.9516,0.0,-2.959502486229735,-3.5038037611901904
-2.9516,0.0628,-2.959502486229735,-3.5038037611901904
-2.9516,0.1256,-2.959502486229735,-3.5038037611901904
-2.9516,0.1884,-2.959502486229735,-3.5038037611901904
-2.9516,0.2512,-2.959502486229735,-3.5038037611901904
-2.9516,0.314,-2.959502486229735,-3.5038037611901904
-2.9516,0.3768,-2.959502486229735,-3.5038037611901904
-2.9516,0.4396,-2.959502486229735,-3.5038037611901904
-2.9516,0.5024,-2.959502486229735,-3.5038037611901904
-2.9516,0.5652,-2.959502486229735,-3.5038037611901904
-2.9516,0.628,-2.959502486229735,-3.5038037611901904
-2.9516,0.6908,-2.959502486229735,-3.5038037611901904
-2.9516,0.7536,-2.959502486229735,-3.5038037611901904
-2.9516,0.8164,-2.959502486229735,-3.5038037611901904
-2.9516,0.8792,-2.959502486229735,-3.5038037611901904
-2.9516,0.942,-2.959502486229735,-3.5038037611901904
-2.9516,1.0048,-2.959502486229735,-3.5038037611901904
-2.9516,1.0676,-2.959502486229735,-3.5038037611901904
-2.9516,1.1304,-2.959502486229735,-3.5038037611901904
-2.9516,1.1932,-2.959502486229735,-3.5038037611901904
-2.9516,1.256,-2.959502486229735,-3.5038037611901904
-2.9516,1.3188,-2.959502486229735,-3.5038037611901904
-2.9516,1.3816,-2.959502486229735,-3.5038037611901904
-2.9516,1.4444,-2.959502486229735,-3.5038037611901904
-2.9516,1.5072,-2.959502486229735,-3.5038037611901904
-2.9516,1.57,-2.959502486229735,-3.5038037611901904
-2.9516,1.6328,-2.959502486229735,-3.5038037611901904
-2.9516,1.6956,-2.959502486229735,-3.5038037611901904
-2.9516,1.7584,-2.959502486229735,-3.5038037611901904
-2.9516,1.8212,-2.959502486229735,-3.5038037611901904
-2.9516,1.884,-2.959502486229735,-3.5038037611901904
-2.9516,1.9468,-2.959502486229735,-3.5038037611901904
-2.9516,2.0096,-2.959502486229735,-3.5038037611901904
-2.9516,2.0724,-2.959502486229735,-3.5038037611901904
-2.9516,2.1352,-2.959502486229735,-3.5038037611901904
-2.9516,2.198,-2.959502486229735,-3.5038037611901904
-2.9516,2.2608,-2.959502486229735,-3.5038037611901904
-2.9516,2.3236,-2.959502486229735,-3.5038037611901904
-2.9516,2.3864,-2.959502486229735,-3.5038037611901904
-2.9516,2.4492,-2.959502486229735,-3.5038037611901904
-2.9516,2.512,-2.959502486229735,-3.5038037611901904
-2.9516,2.5748,-2.959502486229735,-3.5038037611901904
-2.9516,2.6376,-2.959502486229735,-3.5038037611901904
-2.9516,2.7004,-2.959502486229735,-3.5038037611901904
-2.9516,2.7632,-2.959502486229735,-3.5038037611901904
-2.9516,2.826,-2.959502486229735,-3.5038037611901904
-2.9516,2.8888,-2.959502486229735,-3.5038037611901904
-2.9516,2.9516,-2.959502486229735,-3.5038037611901904
-2.9516,3.0144,-2.959502486229735,-3.5038037611901904
-2.9516,3.0772,-2.959502486229735,-3.5038037611901904
-2.9516,3.14,-2.959502486229735,-3.5038037611901904
-2.8888,-3.14,-2.9284580750048623,-3.382230524751752
-2.8888,-3.0772,-2.9284580750048623,-3.382230524751752
-2.8888,-3.0144,-2.9284580750048623,-3.382230524751752
-2.8888,-2.9516,-2.9284580750048623,-3.382230524751752
-2.8888,-2.8888,-2.9284580750048623,-3.382230524751752
-2.8888,-2.826,-2.9284580750048623,-3.382230524751752
-2.8888,-2.7632,-2.9284580750048623,-3.382230524751752
-2.8888,-2.7004,-2.9284580750048623,-3.382230524751752
-2.8888,-2.6376,-2.9284580750048623,-3.382230524751752
-2.8888,-2.5748,-2.9284580750048623,-3.382230524751752
-2.8888,-2.512,-2.9284580750048623,-3.382230524751752
-2.8888,-2.4492,-2.9284580750048623,-3.382230524751752
-2.8888,-2.3864,-2.9284580750048623,-3.382230524751752
-2.8888,-2.3236,-2.9284580750048623,-3.382230524751752
-2.8888,-2.2608,-2.9284580750048623,-3.382230524751752
-2.8888,-2.198,-2.9284580750048623,-3.382230524751752
-2.8888,-2.1352,-2.9284580750048623,-3.382230524751752
-2.8888,-2.0724,-2.9284580750048623,-3.382230524751752
-2.8888,-2.0096,-2.9284580750048623,-3.382230524751752
-2.8888,-1.9468,-2.9284580750048623,-3.382230524751752
-2.8888,-1.884,-2.9284580750048623,-3.382230524751752
-2.8888,-1.8212,-2.9284580750048623,-3.382230524751752
-2.8888,-1.7584,-2.9284580750048623,-3.382230524751752
-2.8888,-1.6956,-2.9284580750048623,-3.382230524751752
-2.8888,-1.6328,-2.9284580750048623,-3.382230524751752
-2.8888,-1.57,-2.9284580750048623,-3.382230524751752
-2.8888,-1.5072,-2.9284580750048623,-3.382230524751752
-2.8888,-1.4444,-2.9284580750048623,-3.382230524751752
-2.8888,-1.3816,-2.9284580750048623,-3.382230524751752
-2.8888,-1.3188,-2.9284580750048623,-3.382230524751752
-2.8888,-1.256,-2.9284580750048623,-3.382230524751752
-2.8888,-1.1932,-2.9284580750048623,-3.382230524751752
-2.8888,-1.1304,-2.9284580750048623,-3.382230524751752
-2.8888,-1.0676,-2.9284580750048623,-3.382230524751752
-2.8888,-1.0048,-2.9284580750048623,-3.382230524751752
-2.8888,-0.942,-2.9284580750048623,-3.382230524751752
-2.8888,-0.8792,-2.9284580750048623,-3.382230524751752
-2.8888,-0.8164,-2.9284580750048623,-3.382230524751752
-2.8888,-0.7536,-2.9284580750048623,-3.382230524751752
-2.8888,-0.6908,-2.9284580750048623,-3.382230524751752
-2.8888,-0.628,-2.9284580750048623,-3.382230524751752
-2.8888,-0.5652,-2.9284580750048623,-3.382230524751752
-2.8888,-0.5024,-2.9284580750048623,-3.382230524751752
-2.8888,-0.4396,-2.9284580750048623,-3.382230524751752
-2.8888,-0.3768,-2.9284580750048623,-3.382230524751752
-2.8888,-0.314,-2.9284580750048623,-3.382230524751752
-2.8888,-0.2512,-2.9284580750048623,-3.382230524751752
-2.8888,-0.1884,-2.9284580750048623,-3.382230524751752
-2.8888,-0.1256,-2.9284580750048623,-3.382230524751752
-2.8888,-0.0628,-2.9284580750048623,-3.382230524751752
-2.8888,0.0,-2.9284580750048623,-3.382230524751752
-2.8888,0.0628,-2.9284580750048623,-3.382230524751752
-2.8888,0.1256,-2.9284580750048623,-3.382230524751752
-2.8888,0.1884,-2.9284580750048623,-3.382230524751752
-2.8888,0.2512,-2.9284580750048623,-3.382230524751752
-2.8888,0.314,-2.9284580750048623,-3.382230524751752
-2.8888,0.3768,-2.9284580750048623,-3.382230524751752
-2.8888,0.4396,-2.9284580750048623,-3.382230524751752
