X1,y,Rzeczywiste wartości,Wartości z wyrażenia
-8.6,-10.0,262.96,262.9692979564576
-8.6,-8.0,225.36,225.3692605480906
-8.6,-6.0,187.76,187.76924500464773
-8.6,-4.0,150.16,150.16925328929068
-8.6,-2.0,112.56,112.56929433078889
-8.6,0.0,74.96,
-8.6,2.0,37.36,37.369425853001026
-8.6,4.0,-0.24,-0.2304559915519313
-8.6,6.0,-37.84,-37.8303052891
-8.6,8.0,-75.44,-75.43011919349203
-8.6,10.0,-113.04,-113.02989475079082
-8.4,-10.0,253.56,253.5692979320395
-8.4,-8.0,217.16,217.16926052006986
-8.4,-6.0,180.76,180.76924496954376
-8.4,-4.0,144.36,144.3692532330425
-8.4,-2.0,107.96,107.96929392691986
-8.4,0.0,71.56,
-8.4,2.0,35.16,35.16942584777466
-8.4,4.0,-1.24,-1.230455999951424
-8.4,6.0,-37.64,-37.630305299922725
-8.4,8.0,-74.04,-74.03011920612933
-8.4,10.0,-110.44,-110.42989476488131
-8.2,-10.0,244.24,244.24929790652212
-8.2,-8.0,209.04,209.04926049081618
-8.2,-6.0,173.84,173.84924493296188
-8.2,-4.0,138.64,138.64925317469786
-8.2,-2.0,103.44,103.44929352298333
-8.2,0.0,68.24,
-8.2,2.0,33.04,33.049425842251146
-8.2,4.0,-2.16,-2.1504560088020597
-8.2,6.0,-37.36,-37.350305311311104
-8.2,8.0,-72.56,-72.55011921941666
-8.2,10.0,-107.76,-107.74989477968904
-8.0,-10.0,235.0,235.00929787982963
-8.0,-8.0,201.0,201.00926046024637
-8.0,-6.0,167.0,167.00924489480684
-8.0,-4.0,133.0,133.0092531141373
-8.0,-2.0,99.0,99.00929311897929
-8.0,0.0,65.0,
-8.0,2.0,31.0,31.00942583640443
-8.0,4.0,-3.0,-2.990456018141206
-8.0,6.0,-37.0,-36.99030532331074
-8.0,8.0,-71.0,-70.99011923340557
-8.0,10.0,-105.0,-104.98989479527022
-7.8,-10.0,225.84,225.84929785187887
-7.8,-8.0,193.04,193.04926042826955
-7.8,-6.0,160.24,160.24924485497476
-7.8,-4.0,127.44,127.44925305123215
-7.8,-2.0,94.64,94.64929271490772
-7.8,0.0,61.84,
-7.8,2.0,29.04,29.049425830205283
-7.8,4.0,-3.76,-3.7504560280104435
-7.8,6.0,-36.56,-36.55030533597217
-7.8,8.0,-69.36,-69.35011924815306
-7.8,10.0,-102.16,-102.14989481168703
-7.6,-10.0,216.76,216.76929782257864
-7.6,-8.0,185.16,185.1692603947863
-7.6,-6.0,153.56,153.5692448133528
-7.6,-4.0,121.96,121.96925298584354
-7.6,-2.0,90.36,90.36929231076866
-7.6,0.0,58.76,
-7.6,2.0,27.16,27.169425823620866
-7.6,4.0,-4.44,-4.430456038456217
-7.6,6.0,-36.04,-36.03030534935169
-7.6,8.0,-67.64,-67.6301192637226
-7.6,10.0,-99.24,-99.22989482900856
-7.4,-10.0,207.76,207.76929779182893
-7.4,-8.0,177.36,177.3692603596876
-7.4,-6.0,146.96,146.9692447698175
-7.4,-4.0,116.56,116.5692529178215
-7.4,-2.0,86.16,86.16929190656201
-7.4,0.0,55.76,
-7.4,2.0,25.36,25.369425816614097
-7.4,4.0,-5.04,-5.030456049530592
-7.4,6.0,-35.44,-35.430305363512225
-7.4,8.0,-65.84,-65.8301192801849
-7.4,10.0,-96.24,-96.22989484731171
-7.2,-10.0,198.84,198.84929775951935
-7.2,-8.0,169.64,169.6492603228536
-7.2,-6.0,140.44,140.4492447242337
-7.2,-4.0,111.24,111.2492528470036
-7.2,-2.0,82.04,82.04929150228779
-7.2,0.0,52.84,
-7.2,2.0,23.64,23.649425809142986
-7.2,4.0,-5.56,-5.550456061292035
-7.2,6.0,-34.76,-34.75030537852413
-7.2,8.0,-63.96,-63.950119297618976
-7.2,10.0,-93.16,-93.14989486668242
-7.0,-10.0,190.0,190.00929772552814
-7.0,-8.0,162.0,162.00926028415236
-7.0,-6.0,134.0,134.00924467645342
-7.0,-4.0,106.0,106.00925277321389
-7.0,-2.0,78.0,78.00929109794593
-7.0,0.0,50.0,
-7.0,2.0,22.0,22.0094258011598
-7.0,4.0,-6.0,-5.990456073806566
-7.0,6.0,-34.0,-33.990305394466624
-7.0,8.0,-62.0,-61.9901193161135
-7.0,10.0,-90.0,-89.98989488721679
-6.8,-10.0,181.24,181.24929768972052
-6.8,-8.0,154.44,154.44926024343826
-6.8,-6.0,127.64,127.64924462631394
-6.8,-4.0,100.84,100.84925269626129
-6.8,-2.0,74.04,74.04929069353649
-6.8,0.0,47.24,
-6.8,2.0,20.44,20.449425792610022
-6.8,4.0,-6.36,-6.350456087148878
-6.8,6.0,-33.16,-33.15030541142899
-6.8,8.0,-59.96,-59.95011933576829
-6.8,10.0,-86.76,-86.749894909023
-6.6,-10.0,172.56,172.56929765194698
-6.6,-8.0,146.96,146.96926020055008
-6.6,-6.0,121.36,121.36924457363615
-6.6,-4.0,95.76,95.76925261593797
-6.6,-2.0,70.16,70.16929028905945
-6.6,0.0,44.56,
-6.6,2.0,18.96,18.969425783431124
-6.6,4.0,-6.64,-6.630456101403929
-6.6,6.0,-32.24,-32.23030542951231
-6.6,8.0,-57.84,-57.83011935669604
-6.6,10.0,-83.44,-83.42989493222296
-6.4,-10.0,163.96,163.96929761204086
-6.4,-8.0,139.56,139.56926015530883
-6.4,-6.0,115.16,115.16924451822237
-6.4,-4.0,90.76,90.76925253201757
-6.4,-2.0,66.36,66.36928988451477
-6.4,0.0,41.96,
-6.4,2.0,17.56,17.56942577355099
-6.4,4.0,-6.84,-6.8304561166686995
-6.4,6.0,-31.24,-31.230305448831565
-6.4,8.0,-55.64,-55.630119379024556
-6.4,10.0,-80.04,-80.0298949569547
-6.2,-10.0,155.44,155.44929756981648
-6.2,-8.0,132.24,132.24926010751545
-6.2,-6.0,109.04,109.04924445985357
-6.2,-4.0,85.84,85.84925244425281
-6.2,-2.0,62.64,62.649289479902414
-6.2,0.0,39.44,
-6.2,2.0,16.24,16.249425762886094
-6.2,4.0,-6.96,-6.950456133054399
-6.2,6.0,-30.16,-30.15030546951786
-6.2,8.0,-53.36,-53.35011940289936
-6.2,10.0,-76.56,-76.54989498337513
-6.0,-10.0,147.0,147.0092975250657
-6.0,-8.0,125.0,125.00926005694762
-6.0,-6.0,103.0,103.00924439828705
-6.0,-4.0,81.0,81.00925235237344
-6.0,-2.0,59.0,59.009289075222384
-6.0,0.0,37.0,
-6.0,2.0,15.0,15.009425751339048
-6.0,4.0,-7.0,-6.990456150689209
-6.0,6.0,-29.0,-28.990305491721653
-6.0,8.0,-51.0,-50.990119428486835
-6.0,10.0,-73.0,-72.98989501166331
-5.8,-10.0,138.64,138.6492974775548
-5.8,-8.0,117.84,117.84926000335668
-5.8,-6.0,97.04,97.04924433325255
-5.8,-4.0,76.24,76.24925225608312
-5.8,-2.0,55.44,55.44928867047466
-5.8,0.0,34.64,
-5.8,2.0,13.84,13.849425738795706
-5.8,4.0,-6.96,-6.950456169721601
-5.8,6.0,-27.76,-27.75030551561628
-5.8,8.0,-48.56,-48.550119455978106
-5.8,10.0,-69.36,-69.34989504202453
-5.6,-10.0,130.36,130.3692974270203
-5.6,-8.0,110.76,110.76925994646307
-5.6,-6.0,91.16,91.1692442644486
-5.6,-4.0,71.56,71.56925215505639
-5.6,-2.0,51.96,51.969288265659216
-5.6,0.0,32.36,
-5.6,2.0,12.76,12.769425725121298
-5.6,4.0,-6.84,-6.830456190324611
-5.6,6.0,-26.44,-26.430305541402532
-5.6,8.0,-46.04,-46.030119485593886
-5.6,10.0,-65.64,-65.62989507469536
-5.4,-10.0,122.16,122.16929737316414
-5.4,-8.0,103.76,103.76925988595185
-5.4,-6.0,85.36,85.36924419153776
-5.4,-4.0,66.96,66.969252048935
-5.4,-2.0,48.56,48.56928786077607
-5.4,0.0,30.16,
-5.4,2.0,11.76,11.769425710155616
-5.4,4.0,-6.64,-6.630456212700995
-5.4,6.0,-25.04,-25.03030556931432
-5.4,8.0,-43.44,-43.43011951759034
-5.4,10.0,-61.84,-61.82989510994972
-5.2,-10.0,114.04,114.04929731564764
-5.2,-8.0,96.84,96.84925982146659
-5.2,-6.0,79.64,79.64924411414088
-5.2,-4.0,62.44,62.44925193732357
-5.2,-2.0,45.24,45.249287455825154
-5.2,0.0,28.04,
-5.2,2.0,10.84,10.849425693706685
-5.2,4.0,-6.36,-6.350456237090015
-5.2,6.0,-23.56,-23.55030559962567
-5.2,8.0,-40.76,-40.75011955226651
-5.2,10.0,-57.96,-57.949895148106734
-5.0,-10.0,106.0,106.00929725408449
-5.0,-8.0,90.0,90.00925975260255
-5.0,-6.0,74.0,74.00924403183085
-5.0,-4.0,58.0,58.00925181978476
-5.0,-2.0,42.0,42.009287050806506
-5.0,0.0,26.0,
-5.0,2.0,10.0,10.009425675542516
-5.0,4.0,-6.0,-5.990456263776007
-5.0,6.0,-22.0,-21.990305632659965
-5.0,8.0,-38.0,-37.99011958997379
-5.0,10.0,-54.0,-53.98989518954026
-4.8,-10.0,98.04,98.0492971880321
-4.8,-8.0,83.24,83.24925967889801
-4.8,-6.0,68.44,68.44924394412453
-4.8,-4.0,53.64,53.64925169583353
-4.8,-2.0,38.84,38.849286645720056
-4.8,0.0,24.04,
-4.8,2.0,9.24,9.249425655380051
-4.8,4.0,-5.56,-5.55045629309949
-4.8,6.0,-20.36,-20.350305668801372
-4.8,8.0,-35.16,-35.15011963112775
-4.8,10.0,-49.96,-49.94989523469123
-4.6,-10.0,90.16,90.16929711698079
-4.6,-8.0,76.56,76.56925959982408
-4.6,-6.0,62.96,62.969243850473234
-4.6,-4.0,49.36,49.36925156493041
-4.6,-2.0,35.76,35.769286240565805
-4.6,0.0,22.16,
-4.6,2.0,8.56,8.569425632870345
-4.6,4.0,-5.04,-5.030456325471807
-4.6,6.0,-18.64,-18.630305708509905
-4.6,8.0,-32.24,-32.23011967622361
-4.6,10.0,-45.84,-45.82989528408346
-4.4,-10.0,82.36,82.36929704034081
-4.4,-8.0,69.96,69.96925951477179
-4.4,-6.0,57.56,57.56924375025134
-4.4,-4.0,45.16,45.16925142647367
-4.4,-2.0,32.76,32.769285835343766
-4.4,0.0,20.36,
-4.4,2.0,7.96,7.969425607578181
-4.4,4.0,-4.44,-4.430456361394533
-4.4,6.0,-16.84,-16.83030575234107
-4.4,8.0,-29.24,-29.23011972585623
-4.4,10.0,-41.64,-41.62989533834401
-4.2,-10.0,74.64,74.64929695742578
-4.2,-8.0,63.44,63.44925942303654
-4.2,-6.0,52.24,52.24924364274217
-4.2,-4.0,41.04,41.04925127979008
-4.2,-2.0,29.84,29.849285430053882
-4.2,0.0,18.64,
-4.2,2.0,7.44,7.44942557895364
-4.2,4.0,-3.76,-3.7504564014856214
-4.2,6.0,-14.96,-14.950305800972053
-4.2,8.0,-26.16,-26.150119780746447
-4.2,10.0,-37.36,-37.34989539822994
-4.0,-10.0,67.0,67.00929686743211
-4.0,-8.0,57.0,57.0092593237984
-4.0,-6.0,47.0,47.00924352712093
-4.0,-4.0,37.0,37.00925112412391
-4.0,-2.0,27.0,27.009285024696155
-4.0,0.0,17.0,
-4.0,2.0,7.0,7.0094255462917054
-4.0,4.0,-3.0,-2.9904564465152994
-4.0,6.0,-13.0,-12.990305855236933
-4.0,8.0,-23.0,-22.990119841776416
-4.0,10.0,-33.0,-32.98989546466389
-3.8,-10.0,59.44,59.44929676941292
-3.8,-8.0,50.64,50.64925921609772
-3.8,-6.0,41.84,41.849243402433515
-3.8,-4.0,33.04,33.04925095862404
-3.8,-2.0,24.24,24.249284619270572
-3.8,0.0,15.44,
-3.8,2.0,6.64,6.649425508673371
-3.8,4.0,-2.16,-2.1504564974559948
-3.8,6.0,-10.96,-10.950305916174951
-3.8,8.0,-19.76,-19.750119910037306
-3.8,10.0,-28.56,-28.54989553878193
-3.6,-10.0,51.96,51.969296662244545
-3.6,-8.0,44.36,44.369259098803795
-3.6,-6.0,36.76,36.76924326757008
-3.6,-4.0,29.16,29.16925078232826
-3.6,-2.0,21.56,21.569284213777095
-3.6,0.0,13.96,
-3.6,2.0,6.36,6.369425464877807
-3.6,4.0,-1.24,-1.2304565555533564
-3.6,6.0,-8.84,-8.830305985097702
-3.6,8.0,-16.44,-16.430119986895136
-3.6,10.0,-24.04,-24.02989562199905
-3.4,-10.0,44.56,44.56929654458325
-3.4,-8.0,38.16,38.1692589705751
-3.4,-6.0,31.76,31.76924312123183
-3.4,-4.0,25.36,25.369250594144567
-3.4,-2.0,18.96,18.96928380821572
-3.4,0.0,12.56,
-3.4,2.0,6.16,6.1694254132474065
-3.4,4.0,-0.24,-0.2304566224295037
-3.4,6.0,-6.64,-6.630306063684529
-3.4,8.0,-13.04,-13.030120074083126
-3.4,10.0,-19.44,-19.42989571610041
-3.2,-10.0,37.24,37.249296414808725
-3.2,-8.0,32.04,32.049258829807826
-3.2,-6.0,26.84,26.849242961889264
-3.2,-4.0,21.64,21.649250392828577
-3.2,-2.0,16.44,16.449283402586445
-3.2,0.0,11.24,
-3.2,2.0,6.04,6.049425351473207
-3.2,4.0,0.84,0.8495432997631731
-3.2,6.0,-4.36,-4.350306154121309
-3.2,8.0,-9.56,-9.550120173833971
-3.2,10.0,-14.76,-14.749895823370792
-3.0,-10.0,30.0,30.0092962709488
-3.0,-8.0,26.0,26.0092586745683
-3.0,-6.0,22.0,22.009242787728283
-3.0,-4.0,18.0,18.009250176955955
-3.0,-2.0,14.0,14.009282996889233
-3.0,0.0,10.0,
-3.0,2.0,6.0,6.009425276240126
-3.0,4.0,2.0,2.009543208106031
-3.0,6.0,-2.0,-1.9903062593067915
-3.0,8.0,-6.0,-5.990120289073754
-3.0,10.0,-10.0,-9.989895946782614
-2.8,-10.0,22.84,22.849296110578745
-2.8,-8.0,20.04,20.049258502503754
-2.8,-6.0,17.24,17.24924259658099
-2.8,-4.0,14.44,14.449249944888649
-2.8,-2.0,11.64,11.64928259112406
-2.8,0.0,8.84,
-2.8,2.0,6.04,6.049425182611966
-2.8,4.0,3.24,3.24954309853986
-2.8,6.0,0.44,0.449693616830789
-2.8,8.0,-2.36,-2.350120423713701
-2.8,10.0,-5.16,-5.149896090275572
-2.6,-10.0,15.76,15.76929593068332
-2.6,-8.0,14.16,14.16925831072226
-2.6,-6.0,12.56,12.569242385834979
-2.6,-4.0,10.96,10.969249694733257
-2.6,-2.0,9.36,9.369282185290942
-2.6,0.0,7.76,
-2.6,2.0,6.16,6.16942506290243
-2.6,4.0,4.56,4.569542965247429
-2.6,6.0,2.96,2.969693468832265
-2.6,8.0,1.36,1.369879416896982
-2.6,10.0,-0.24,-0.2298962591850504
-2.4,-10.0,8.76,8.769295727465536
-2.4,-8.0,8.36,8.369258095628698
-2.4,-6.0,7.96,7.969242152313029
-2.4,-4.0,7.56,7.569249424289261
-2.4,-2.0,7.16,7.169281779389831
-2.4,0.0,6.76,
-2.4,2.0,6.36,6.369424904450028
-2.4,4.0,5.96,5.969542799586193
-2.4,6.0,5.56,5.569693288881307
-2.4,8.0,5.16,5.16987922524353
-2.4,10.0,4.76,4.770103539079823
-2.2,-10.0,1.84,1.849295496075598
-2.2,-8.0,2.64,2.649257852697506
-2.2,-6.0,3.44,3.449241892112102
-2.2,-4.0,4.24,4.249249130984101
-2.2,-2.0,5.04,5.0492813734207225
-2.2,0.0,5.84,
-2.2,2.0,6.64,6.649424684815489
-2.2,4.0,7.44,7.449542588135994
-2.2,6.0,8.24,8.249693065378054
-2.2,8.0,9.04,9.04987899042624
-2.2,10.0,9.84,9.850103293920231
-2.0,-10.0,-5.0,-4.990704769781097
-2.0,-8.0,-3.0,-2.990742423849415
-2.0,-6.0,-1.0,-0.9907583996167624
-2.0,-4.0,1.0,1.0092488117911032
-2.0,-2.0,3.0,3.009280967383596
-2.0,0.0,5.0,
-2.0,2.0,7.0,7.009424360084985
-2.0,4.0,9.0,9.009542308868273
-2.0,6.0,11.0,11.009692780334824
-2.0,8.0,13.0,13.009878696012763
-2.0,10.0,15.0,15.010102989624151
-1.8,-10.0,-11.76,-11.750705078425238
-1.8,-8.0,-8.56,-8.550742741508067
-1.8,-6.0,-5.36,-5.350758728973371
-1.8,-4.0,-2.16,-2.1507515368753474
-1.8,-2.0,1.04,1.0492805612784366
-1.8,0.0,4.24,
-1.8,2.0,7.44,7.449423831101861
-1.8,4.0,10.64,10.649541922925515
-1.8,6.0,13.84,13.849692404276858
-1.8,8.0,17.04,17.04987831601746
-1.8,10.0,20.24,20.25010260185996
-1.6,-10.0,-18.44,-18.430705441090236
-1.6,-8.0,-14.04,-14.030743110182165
-1.6,-6.0,-9.64,-9.63075910373951
-1.6,-4.0,-5.24,-5.23075191929512
-1.6,-2.0,-0.84,-0.8307198448947766
-1.6,0.0,3.56,
-1.6,2.0,7.96,7.969422816745194
-1.6,4.0,12.36,12.369541354756265
-1.6,6.0,16.76,16.76969188533089
-1.6,8.0,21.16,21.16987780677814
-1.6,10.0,25.56,25.57010209082603
-1.4,-10.0,-25.04,-25.030705873318894
-1.4,-8.0,-19.44,-19.430743543234204
-1.4,-6.0,-13.84,-13.830759534001682
-1.4,-4.0,-8.24,-8.230752340618835
-1.4,-2.0,-2.64,-2.6307202511360543
-1.4,0.0,2.96,
-1.4,2.0,8.56,8.569420082695274
-1.4,4.0,14.16,14.16954043541632
-1.4,6.0,19.76,19.769691122958257
-1.4,8.0,25.36,25.369877088846106
-1.4,10.0,30.96,30.970101386632518
-1.2,-10.0,-31.56,-31.550706397249137
-1.2,-8.0,-24.76,-24.75074405913982
-1.2,-6.0,-17.96,-17.95076003307247
-1.2,-4.0,-11.16,-11.15075280710126
-1.2,-2.0,-4.36,-4.350720657445418
-1.2,0.0,2.44,
-1.2,2.0,9.24,9.249386918732895
-1.2,4.0,16.04,16.049538693716546
-1.2,6.0,22.84,22.849689893398878
-1.2,8.0,29.64,29.649876000872567
-1.2,10.0,36.44,36.45010035424407
-1.0,-10.0,-38.0,-37.99070704552717
-1.0,-8.0,-30.0,-29.990744684192205
-1.0,-6.0,-22.0,-21.9907606188925
-1.0,-4.0,-14.0,-13.99075332641387
-1.0,-2.0,-6.0,-5.990721063822889
-1.0,0.0,2.0,
-1.0,2.0,10.0,10.00943461239784
-1.0,4.0,18.0,18.009534133408728
-1.0,6.0,26.0,26.00968757749985
-1.0,8.0,34.0,34.00987415743495
-1.0,10.0,42.0,42.01009869451423
-0.8,-10.0,-44.36,-44.35070786838199
-0.8,-8.0,-35.16,-35.150745457125964
-0.8,-6.0,-25.96,-25.950761316232995
-0.8,-4.0,-16.76,-16.750753908070102
-0.8,-2.0,-7.56,-7.550721470268474
-0.8,0.0,1.64,
-0.8,2.0,10.84,10.8494299042267
-0.8,4.0,20.04,20.04949090317094
-0.8,6.0,29.24,29.24968159625826
-0.8,8.0,38.44,38.44987035318396
-0.8,10.0,47.64,47.6500955860692
-0.6,-10.0,-50.64,-50.630708947304576
-0.6,-8.0,-40.24,-40.230746437463225
-0.6,-6.0,-29.84,-29.830762160288536
-0.6,-4.0,-19.44,-19.430754564013412
-0.6,-2.0,-9.04,-9.030721876782202
-0.6,0.0,1.36,
-0.6,2.0,11.76,11.769428534822783
-0.6,4.0,22.16,22.169560820077418
-0.6,6.0,32.56,32.5696302465552
-0.6,8.0,42.96,42.969857905643806
-0.6,10.0,53.36,53.37008766322916
-0.4,-10.0,-56.84,-56.830710423850874
-0.4,-8.0,-45.24,-45.23074772161949
-0.4,-6.0,-33.64,-33.63076320280402
-0.4,-4.0,-22.04,-22.0307553094461
-0.4,-2.0,-10.44,-10.43072228336409
-0.4,0.0,1.16,
-0.4,2.0,12.76,12.76942788232698
-0.4,4.0,24.36,24.36955147249174
-0.4,6.0,35.96,35.969718372307774
-0.4,8.0,47.56,47.57005339976887
-0.4,10.0,59.16,59.17002534635521
-0.2,-10.0,-62.96,-62.95071256748352
-0.2,-8.0,-50.16,-50.150749476729416
-0.2,-6.0,-37.36,-37.35076452309943
-0.2,-4.0,-24.56,-24.55075616402226
-0.2,-2.0,-11.76,-11.750722690014172
-0.2,0.0,1.04,
-0.2,2.0,13.84,13.849427500559099
-0.2,4.0,26.64,26.649548888368898
-0.2,6.0,39.44,39.44970498975829
-0.2,8.0,52.24,52.249899710402005
-0.2,10.0,65.04,65.0501388951571
0.0,-10.0,-69.0,-68.99071596222643
0.0,-8.0,-55.0,-54.99075202007051
0.0,-6.0,-41.0,-40.990766249280725
0.0,-4.0,-27.0,-26.990757153618304
0.0,-2.0,-13.0,-12.990723096737327
0.0,0.0,1.0,
0.0,2.0,15.0,15.009427249989674
0.0,4.0,29.0,29.00954767729167
0.0,6.0,43.0,43.00970138864602
0.0,8.0,57.0,57.009891030107795
0.0,10.0,71.0,71.01011953637304
0.2,-10.0,-74.96,-74.95072215453354
0.2,-8.0,-59.76,-59.75075603628262
0.2,-6.0,-44.56,-44.55076860242846
0.2,-4.0,-29.36,-29.350758312933582
0.2,-2.0,-14.16,-14.150723503518698
0.2,0.0,1.04,
0.2,2.0,16.24,16.249427072875005
0.2,4.0,31.44,31.449546974589502
0.2,6.0,46.64,46.64969971510161
0.2,8.0,61.84,61.84988791453153
0.2,10.0,77.04,77.05011447135291
0.4,-10.0,-80.84,-80.83073702658969
0.4,-8.0,-64.44,-64.43076332649834
0.4,-6.0,-48.04,-48.03077200004255
0.4,-4.0,-31.64,-31.63075968977786
0.4,-2.0,-15.24,-15.2307239103734
0.4,0.0,1.16,
0.4,2.0,17.56,17.56942694106613
0.4,4.0,33.96,33.96954651572155
0.4,6.0,50.36,50.36969874826305
0.4,8.0,66.76,66.76988631149955
0.4,10.0,83.16,83.17011213779972
0.6,-10.0,-86.64,-86.63082158108806
0.6,-8.0,-69.04,-69.0307806484557
0.6,-6.0,-51.44,-51.43077733579781
0.6,-4.0,-33.84,-33.83076135169219
0.6,-2.0,-16.24,-16.23072431729631
0.6,0.0,1.36,
0.6,2.0,18.96,18.969426839144887
0.6,4.0,36.56,36.56954619253024
0.6,6.0,54.16,54.169698118517836
0.6,8.0,71.76,71.76988533468601
0.6,10.0,89.36,89.37011079541587
0.8,-10.0,-92.36,-92.35061108249141
0.8,-8.0,-73.56,-73.5508743745721
0.8,-6.0,-54.76,-54.75078692984495
0.8,-4.0,-35.96,-35.9507633974342
0.8,-2.0,-17.16,-17.15072472428747
0.8,0.0,1.64,
0.8,2.0,20.44,20.449426757980923
0.8,4.0,39.24,39.24954595259126
0.8,6.0,58.04,58.04969767574256
0.8,8.0,76.84,76.84988467710716
0.8,10.0,95.64,95.65010992332716
1.0,-10.0,-98.0,-97.9906681984352
1.0,-8.0,-78.0,-77.9906251398067
1.0,-6.0,-58.0,-57.990809264531805
1.0,-4.0,-38.0,-37.99076597733416
1.0,-2.0,-18.0,-17.99072513134691
1.0,0.0,2.0,
1.0,2.0,22.0,22.009426691819094
1.0,4.0,42.0,42.009545767406955
1.0,6.0,62.0,62.00969734743384
1.0,8.0,82.0,82.00988420424866
1.0,10.0,102.0,102.01010931122636
1.2,-10.0,-103.56,-103.55068092054631
1.2,-8.0,-82.36,-82.35069821145706
1.2,-6.0,-61.16,-61.15091986915299
1.2,-4.0,-39.96,-39.95076933201497
1.2,-2.0,-18.76,-18.750725538474637
1.2,0.0,2.44,
1.2,2.0,23.64,23.649426636851885
1.2,4.0,44.84,44.849545620154146
1.2,6.0,66.04,66.04969709428457
1.2,8.0,87.24,87.24988384786177
1.2,10.0,108.44,108.4501088579336
1.4,-10.0,-109.04,-109.03068652170289
1.4,-8.0,-86.64,-86.63071389482305
1.4,-6.0,-64.24,-64.23058263262261
1.4,-4.0,-41.84,-41.83077387216042
1.4,-2.0,-19.44,-19.43072594567067
1.4,0.0,2.96,
1.4,2.0,25.36,25.369426590459696
1.4,4.0,47.76,47.769545500261245
1.4,6.0,70.16,70.16969689313628
1.4,8.0,92.56,92.5698835696323
1.4,10.0,114.96,114.97010850874207
1.6,-10.0,-114.44,-114.43068967327461
1.6,-8.0,-90.84,-90.83072073394533
1.6,-6.0,-67.24,-67.23069686700529
1.6,-4.0,-43.64,-43.630780360995985
1.6,-2.0,-20.04,-20.030726352935023
1.6,0.0,3.56,
1.6,2.0,27.16,27.169426550781136
1.6,4.0,50.76,50.769545400751106
1.6,6.0,74.36,74.36969672945858
1.6,8.0,97.96,97.96988334639039
1.6,10.0,121.56,121.57010823148444
1.8,-10.0,-119.76,-119.75069169386191
1.8,-8.0,-94.96,-94.95072456459232
