X1,y,Rzeczywiste wartości,Wartości z wyrażenia
-0.8,1.0,6.24,6.020430581550683
-0.78,-1.0,-3.0516,-3.391541859470367
-0.78,-0.8,-2.1196,-2.341817814650253
-0.78,-0.6,-1.1876,-1.3217091360457307
-0.78,-0.4,-0.2556,-0.32681669723723694
-0.78,-0.2,0.6764,0.6480855411326805
-0.78,0.0,1.6084,1.6068016792401705
-0.78,0.2,2.5404,2.5491188782637666
-0.78,0.4,3.4724,3.470353194907641
-0.78,0.6,4.4044,4.363826551546835
-0.78,0.8,5.3364,5.223954907694234
-0.78,1.0,6.2684,6.047634331189684
-0.76,-1.0,-3.1424,-3.4727984371682235
-0.76,-0.8,-2.1984,-2.4124004426413928
-0.76,-0.6,-1.2544,-1.3816769689888662
-0.76,-0.4,-0.3104,-0.37619546229689627
-0.76,-0.2,0.6336,0.6093331175473159
-0.76,0.0,1.5776,1.5787919213471813
-0.76,0.2,2.5216,2.5320281354894982
-0.76,0.4,3.4656,3.4643667257822304
-0.76,0.6,4.4096,4.369088353823965
-0.76,0.8,5.3536,5.240546959683457
-0.76,1.0,6.2976,6.075584275010294
-0.74,-1.0,-3.2324,-3.5533447459930736
-0.74,-0.8,-2.2764,-2.4822716715234057
-0.74,-0.6,-1.3204,-1.4409311601124215
-0.74,-0.4,-0.3644,-0.42485697972535813
-0.74,-0.2,0.5916,0.5713028937163409
-0.74,0.0,1.5476,1.5515102011723256
-0.74,0.2,2.5036,2.515671309634727
-0.74,0.4,3.4596,3.459119226181762
-0.74,0.6,4.4156,4.3750928430957305
-0.74,0.8,5.3716,5.257884027404444
-0.74,1.0,6.3276,6.104280413012509
-0.72,-1.0,-3.3216,-3.6331807859449183
-0.72,-0.8,-2.3536,-2.5514315012962934
-0.72,-0.6,-1.3856,-1.4994717094163952
-0.72,-0.4,-0.4176,-0.4728012495226227
-0.72,-0.2,0.5504,0.5339948696397563
-0.72,0.0,1.5184,1.5249565187156042
-0.72,0.2,2.4864,2.500048400699453
-0.72,0.4,3.4544,3.454610696106237
-0.72,0.6,4.4224,4.381840019362132
-0.72,0.8,5.3904,5.275966110857198
-0.72,1.0,6.3584,6.13372274519633
-0.7,-1.0,-3.41,-3.7123065570237586
-0.7,-0.8,-2.43,-2.619879931960053
-0.7,-0.6,-1.45,-1.557298616900788
-0.7,-0.4,-0.47,-0.5200282716886899
-0.7,-0.2,0.51,0.4974090453175619
-0.7,0.0,1.49,1.4991308739770164
-0.7,0.2,2.47,2.4851594086836775
-0.7,0.4,3.45,3.450841135555656
-0.7,0.6,4.43,4.389329882623167
-0.7,0.8,5.41,5.294793210041718
-0.7,1.0,6.39,6.163911271561759
-0.68,-1.0,-3.4976,-3.7907220592295903
-0.68,-0.8,-2.5056,-2.687616963514687
-0.68,-0.6,-1.5136,-1.6144118825656
-0.68,-0.4,-0.5216,-0.5665380462235594
-0.68,-0.2,0.4704,0.46154542074975824
-0.68,0.0,1.4624,1.474033266956563
-0.68,0.2,2.4544,2.471004333587398
-0.68,0.4,3.4464,3.4478105445300153
-0.68,0.6,4.4384,4.397562432878837
-0.68,0.8,5.4304,5.314365324958001
-0.68,1.0,6.4224,6.194845992108794
-0.66,-1.0,-3.5844,-3.868427292562418
-0.66,-0.8,-2.5804,-2.7546425959601937
-0.66,-0.6,-1.5764,-1.670811506410832
-0.66,-0.4,-0.5724,-0.6123305731272315
-0.66,-0.2,0.4316,0.42640399593634404
-0.66,0.0,1.4356,1.4496636976542427
-0.66,0.2,2.4396,2.4575831754106168
-0.66,0.4,3.4436,3.445518923029318
-0.66,0.6,4.4476,4.406537670129143
-0.66,0.8,5.4516,5.3346824556060515
-0.66,1.0,6.4556,6.2265269068374405
-0.64,-1.0,-3.6704,-3.9454222570222384
-0.64,-0.8,-2.6544,-2.8209568292965743
-0.64,-0.6,-1.6384,-1.7264974884364823
-0.64,-0.4,-0.6224,-0.6574058523997063
-0.64,-0.2,0.3936,0.39198477087731987
-0.64,0.0,1.4096,1.4260221660700567
-0.64,0.2,2.4256,2.444895934153332
-0.64,0.4,3.4416,3.4439662710535655
-0.64,0.6,4.4576,4.416255594374082
-0.64,0.8,5.4736,5.355744601985866
-0.64,1.0,6.4896,6.2589540157476895
-0.62,-1.0,-3.7556,-4.021706952609053
-0.62,-0.8,-2.7276,-2.886559663523827
-0.62,-0.6,-1.6996,-1.7814698286425517
-0.62,-0.4,-0.6716,-0.7017638840409832
-0.62,-0.2,0.3564,0.3582877455726866
-0.62,0.0,1.3844,1.403108672204005
-0.62,0.2,2.4124,2.432942609815545
-0.62,0.4,3.4404,3.4431525886027536
-0.62,0.6,4.4684,4.426716205613658
-0.62,0.8,5.4964,5.377551764097449
-0.62,1.0,6.5244,6.29212731883955
-0.6,-1.0,-3.84,-4.0972813793228635
-0.6,-0.8,-2.8,-2.9514510986419547
-0.6,-0.6,-1.76,-1.8357285270290404
-0.6,-0.4,-0.72,-0.7454046680510629
-0.6,-0.2,0.32,0.32531292002244294
-0.6,0.0,1.36,1.3809232160560867
-0.6,0.2,2.4,2.421723202397255
-0.6,0.4,3.44,3.4430778756768863
-0.6,0.6,4.48,4.437919503847868
-0.6,0.8,5.52,5.400103941940795
-0.6,1.0,6.56,6.3260468161130134
-0.58,-1.0,-3.9236,-4.172145537163665
-0.58,-0.8,-2.8716,-3.015631134650955
-0.58,-0.6,-1.8196,-1.8892735835959473
-0.58,-0.4,-0.7676,-0.7883282044299452
-0.58,-0.2,0.2844,0.29306029422658997
-0.58,0.0,1.3364,1.3594657976263027
-0.58,0.2,2.3884,2.411237711898463
-0.58,0.4,3.4404,3.443742132275961
-0.58,0.6,4.4924,4.449865489076714
-0.58,0.8,5.5444,5.423401135515907
-0.58,1.0,6.5964,6.360712507568086
-0.56,-1.0,-4.0064,-4.246299426131463
-0.56,-0.8,-2.9424,-3.079099771550828
-0.56,-0.6,-1.8784,-1.9421049983432732
-0.56,-0.4,-0.8144,-0.8305344931776303
-0.56,-0.2,0.2496,0.2615298681851268
-0.56,0.0,1.3136,1.3387364169146523
-0.56,0.2,2.3776,2.401486138319168
-0.56,0.4,3.4416,3.4451453583999787
-0.56,0.6,4.5056,4.462554161300194
-0.56,0.8,5.5696,5.447443344822783
-0.56,1.0,6.6336,6.396124393204768
-0.54,-1.0,-4.0884,-4.319743046226255
-0.54,-0.8,-3.0124,-3.141857009341575
-0.54,-0.6,-1.9364,-1.9942227712710197
-0.54,-0.4,-0.8604,-0.8720235342941174
-0.54,-0.2,0.2156,0.23072164189805391
-0.54,0.0,1.2916,1.3187350739211356
-0.54,0.2,2.3676,2.3924684816593706
-0.54,0.4,3.4436,3.447287554048939
-0.54,0.6,4.5196,4.475985520518309
-0.54,0.8,5.5956,5.472230569861427
-0.54,1.0,6.6716,6.432282473023054
-0.52,-1.0,-4.1696,-4.39247639744804
-0.52,-0.8,-3.0816,-3.2039028480231955
-0.52,-0.6,-1.9936,-2.045626902379184
-0.52,-0.4,-0.9056,-0.9127953277794079
-0.52,-0.2,0.1824,0.20063561536537106
-0.52,0.0,1.2704,1.2994617686457532
-0.52,0.2,2.3584,2.3841847419190705
-0.52,0.4,3.4464,3.450168719222842
-0.52,0.6,4.5344,4.49015956673106
-0.52,0.8,5.6224,5.497762810631834
-0.52,1.0,6.7104,6.469186747022949
-0.5,-1.0,-4.25,-4.464499479796819
-0.5,-0.8,-3.15,-3.2652372875956894
-0.5,-0.6,-2.05,-2.096317391667769
-0.5,-0.4,-0.95,-0.9528498736334999
-0.5,-0.2,0.15,0.17127178858707864
-0.5,0.0,1.25,1.2809165010885044
-0.5,0.2,2.35,2.3766349190982674
-0.5,0.4,3.45,3.453788853921688
-0.5,0.6,4.55,4.505076299938445
-0.5,0.8,5.65,5.524040067134009
-0.5,1.0,6.75,6.506837215204452
-0.48,-1.0,-4.3296,-4.535812293272593
-0.48,-0.8,-3.2176,-3.3258603280590555
-0.48,-0.6,-2.1056,-2.1462942391367705
-0.48,-0.4,-0.9936,-0.9921871718563946
-0.48,-0.2,0.1184,0.14263016156317643
-0.48,0.0,1.2304,1.26309927124939
-0.48,0.2,2.3424,2.3698190131969623
-0.48,0.4,3.4544,3.458147958145476
-0.48,0.6,4.5664,4.520735720140463
-0.48,0.8,5.6784,5.551062339367947
-0.48,1.0,6.7904,6.545233877567558
-0.46,-1.0,-4.4084,-4.60641483787536
-0.46,-0.8,-3.2844,-3.385771969413297
-0.46,-0.6,-2.1604,-2.1955574447861927
-0.46,-0.4,-1.0364,-1.0308072224480926
-0.46,-0.2,0.0876,0.11471073429366407
-0.46,0.0,1.2116,1.246010079128409
-0.46,0.2,2.3356,2.363737024215154
-0.46,0.4,3.4596,3.463246031894208
-0.46,0.6,4.5836,4.537137827337119
-0.46,0.8,5.7076,5.578829627333653
-0.46,1.0,6.8316,6.5843767341122765
-0.44,-1.0,-4.4864,-4.676307113605121
-0.44,-0.8,-3.3504,-3.44497221165841
-0.44,-0.6,-2.2144,-2.2441070086160333
-0.44,-0.4,-1.0784,-1.0687100254085926
-0.44,-0.2,0.0576,0.08751350677854218
-0.44,0.0,1.1936,1.2296489247255622
-0.44,0.2,2.3296,2.3583889521528434
-0.44,0.4,3.4656,3.469083075167883
-0.44,0.6,4.6016,4.55428262152841
-0.44,0.8,5.7376,5.607341931031124
-0.44,1.0,6.8736,6.6242657848386
-0.42,-1.0,-4.5636,-4.745489120461878
-0.42,-0.8,-3.4156,-3.5034610547943967
-0.42,-0.6,-2.2676,-2.291942930626294
-0.42,-0.4,-1.1196,-1.1058955807378954
-0.42,-0.2,0.0284,0.06103847901781044
-0.42,0.0,1.1764,1.2140158080408492
-0.42,0.2,2.3244,2.35377479701003
-0.42,0.4,3.4724,3.4756590879664992
-0.42,0.6,4.6204,4.572170102714334
-0.42,0.8,5.7684,5.63659925046036
-0.42,1.0,6.9164,6.66490102974653
-0.4,-1.0,-4.64,-4.813960858445627
-0.4,-0.8,-3.48,-3.561238498821257
-0.4,-0.6,-2.32,-2.339065210816974
-0.4,-0.4,-1.16,-1.1423638884360006
-0.4,-0.2,0.0,0.035285651011468876
-0.4,0.0,1.16,1.1991107290742702
-0.4,0.2,2.32,2.3498945587867137
-0.4,0.4,3.48,3.4829740702900605
-0.4,0.6,4.64,4.590800270894893
-0.4,0.8,5.8,5.666601585621362
-0.4,1.0,6.96,6.706282468836068
-0.38,-1.0,-4.7156,-4.881722327556371
-0.38,-0.8,-3.5436,-3.6183045437389922
-0.38,-0.6,-2.3716,-2.385473849188073
-0.38,-0.4,-1.1996,-1.1781149485029077
-0.38,-0.2,-0.0276,0.010255022759517483
-0.38,0.0,1.1444,1.184933687825825
-0.38,0.2,2.3164,2.346748237482896
-0.38,0.4,3.4884,3.4910280221385634
-0.38,0.6,4.6604,4.610173126070089
-0.38,0.8,5.8324,5.697348936514128
-0.38,1.0,7.0044,6.748410102107212
-0.36,-1.0,-4.7904,-4.948773527794112
-0.36,-0.8,-3.6064,-3.6746591895475986
-0.36,-0.6,-2.4224,-2.431168845739589
-0.36,-0.4,-1.2384,-1.2131487609386185
-0.36,-0.2,-0.0544,-0.014053405738043876
-0.36,0.0,1.1296,1.1714846842955136
-0.36,0.2,2.3136,2.344335833098574
-0.36,0.4,3.4976,3.499820943512009
-0.36,0.6,4.6816,4.630288668239919
-0.36,0.8,5.8656,5.728841303138661
-0.36,1.0,7.0496,6.7912839295599685
-0.34,-1.0,-4.8644,-5.015114459158843
-0.34,-0.8,-3.6684,-3.7303024362470794
-0.34,-0.6,-2.4724,-2.4761502004715252
-0.34,-0.4,-1.2764,-1.247465325743131
-0.34,-0.2,-0.0804,-0.037639634481214934
-0.34,0.0,1.1156,1.1587637184833364
-0.34,0.2,2.3116,2.34265734563375
-0.34,0.4,3.5076,3.5093528344103975
-0.34,0.6,4.7036,4.651146897404382
-0.34,0.8,5.8996,5.761078685494959
-0.34,1.0,7.0956,6.8349039511943275
-0.32,-1.0,-4.9376,-5.080745121650568
-0.32,-0.8,-3.7296,-3.7852342838374335
-0.32,-0.6,-2.5216,-2.520417913383881
-0.32,-0.4,-1.3136,-1.2810646429164467
-0.32,-0.2,-0.1056,-0.06050366346999582
-0.32,0.0,1.1024,1.1467707903892927
-0.32,0.2,2.3104,2.341712775088424
-0.32,0.4,3.5184,3.5196236948337294
-0.32,0.6,4.7264,4.672747813563483
-0.32,0.8,5.9344,5.7940610835830215
-0.32,1.0,7.1424,6.879270167010293
-0.3,-1.0,-5.01,-5.145665515269289
-0.3,-0.8,-3.79,-3.8394547323186603
-0.3,-0.6,-2.57,-2.5639719844766558
-0.3,-0.4,-1.35,-1.3139467124585646
-0.3,-0.2,-0.13,-0.08264549270438654
-0.3,0.0,1.09,1.1355059000133831
-0.3,0.2,2.31,2.341502121462594
-0.3,0.4,3.53,3.530633524782004
-0.3,0.6,4.75,4.695091416717217
-0.3,0.8,5.97,5.82778849740285
-0.3,1.0,7.19,6.924382577007869
-0.28,-1.0,-5.0816,-5.209875640015004
-0.28,-0.8,-3.8496,-3.892963781690761
-0.28,-0.6,-2.6176,-2.6068124137498487
-0.28,-0.4,-1.3856,-1.3461115343694852
-0.28,-0.2,-0.1536,-0.10406512218438695
-0.28,0.0,1.0784,1.1249690473556075
-0.28,0.2,2.3104,2.3420253847562624
-0.28,0.4,3.5424,3.5423823242552204
-0.28,0.6,4.7744,4.7181777068655855
-0.28,0.8,6.0064,5.862260926954446
-0.28,1.0,7.2384,6.970241181187051
-0.26,-1.0,-5.1524,-5.27337549588771
-0.26,-0.8,-3.9084,-3.9457614319537355
-0.26,-0.6,-2.6644,-2.6489392012034623
-0.26,-0.4,-1.4204,-1.3775591086492078
-0.26,-0.2,-0.1764,-0.12476255190999759
-0.26,0.0,1.0676,1.115160232415966
-0.26,0.2,2.3116,2.343282564969428
-0.26,0.4,3.5556,3.5548700932533803
-0.26,0.6,4.7996,4.74200668400859
-0.26,0.8,6.0436,5.8974783722378055
-0.26,1.0,7.2876,7.016845979547838
-0.24,-1.0,-5.2224,-5.3361650828874145
-0.24,-0.8,-3.9664,-3.997847683107583
-0.24,-0.6,-2.7104,-2.6903523468374937
-0.24,-0.4,-1.4544,-1.4082894352977338
-0.24,-0.2,-0.1984,-0.1447377818812174
-0.24,0.0,1.0576,1.106079455194458
-0.24,0.2,2.3136,2.345273662102091
-0.24,0.4,3.5696,3.568096831776483
-0.24,0.6,4.8256,4.76657834814623
-0.24,0.8,6.0816,5.933440833252931
-0.24,1.0,7.3376,7.064196972090234
-0.22,-1.0,-5.2916,-5.398244401014109
-0.22,-0.8,-4.0236,-4.049222535152304
-0.22,-0.6,-2.7556,-2.7310518506519443
-0.22,-0.4,-1.4876,-1.4383025143150614
-0.22,-0.2,-0.2196,-0.16399081209804758
-0.22,0.0,1.0484,1.0977267156910842
-0.22,0.2,2.3164,2.3479986761542513
-0.22,0.4,3.5844,3.5820625398245283
-0.22,0.6,4.8524,4.791892699278504
-0.22,0.8,6.1204,5.970148309999822
-0.22,1.0,7.3884,7.1122941588142385
-0.2,-1.0,-5.36,-5.459613450267802
-0.2,-0.8,-4.08,-4.099885988087897
-0.2,-0.6,-2.8,-2.771037712646815
-0.2,-0.4,-1.52,-1.4675983457011923
-0.2,-0.2,-0.24,-0.18252164256048717
-0.2,0.0,1.04,1.0901020139058442
-0.2,0.2,2.32,2.351457607125909
-0.2,0.4,3.6,3.5967672173975176
-0.2,0.6,4.88,4.817949737405414
-0.2,0.8,6.16,6.007600802478478
-0.2,1.0,7.44,7.1611375397198485
-0.18,-1.0,-5.4276,-5.520272230648487
-0.18,-0.8,-4.1356,-4.149838041914364
-0.18,-0.6,-2.8436,-2.8103099328221033
-0.18,-0.4,-1.5516,-1.4961769294561258
-0.18,-0.2,-0.2596,-0.20033027326853675
-0.18,0.0,1.0324,1.083205349838738
-0.18,0.2,2.3244,2.355650455017064
-0.18,0.4,3.6164,3.6122108644954483
-0.18,0.6,4.9084,4.8447494625269565
-0.18,0.8,6.2004,6.0457983106889
-0.18,1.0,7.4924,7.210727114807067
-0.16,-1.0,-5.4944,-5.580220742156164
-0.16,-0.8,-4.1904,-4.199078696631706
-0.16,-0.6,-2.8864,-2.8488685111778116
-0.16,-0.4,-1.5824,-1.5240382655798614
-0.16,-0.2,-0.2784,-0.21741670422219628
-0.16,0.0,1.0256,1.0770367234897658
-0.16,0.2,2.3296,2.360577219827716
-0.16,0.4,3.6336,3.6283934811183225
-0.16,0.6,4.9376,4.872291874643135
-0.16,0.8,6.2416,6.084740834631087
-0.16,1.0,7.5456,7.2610628840758915
-0.14,-1.0,-5.5604,-5.639458984790838
-0.14,-0.8,-4.2444,-4.247607952239919
-0.14,-0.6,-2.9284,-2.8867134477139382
-0.14,-0.4,-1.6124,-1.5511823540723992
-0.14,-0.2,-0.2964,-0.23378093542146577
-0.14,0.0,1.0196,1.0715961348589274
-0.14,0.2,2.3356,2.3662379015578656
-0.14,0.4,3.6516,3.64531506726614
-0.14,0.6,4.9676,4.90057697375395
-0.14,0.8,6.2836,6.1244283743050385
-0.14,1.0,7.5996,7.312144847526325
-0.12,-1.0,-5.6256,-5.697986958552504
-0.12,-0.8,-4.2976,-4.295425808739007
-0.12,-0.6,-2.9696,-2.923844742430485
-0.12,-0.4,-1.6416,-1.5776091949337403
-0.12,-0.2,-0.3136,-0.2494229668663444
-0.12,0.0,1.0144,1.066883583946223
-0.12,0.2,2.3424,2.372632500207513
-0.12,0.4,3.6704,3.6629756229388986
-0.12,0.6,4.9984,4.9296047598594
-0.12,0.8,6.3264,6.164860929710759
-0.12,1.0,7.6544,7.363973005158363
-0.1,-1.0,-5.69,-5.755804663441165
-0.1,-0.8,-4.35,-4.342532266128968
-0.1,-0.6,-3.01,-2.960262395327451
-0.1,-0.4,-1.67,-1.603318788163884
-0.1,-0.2,-0.33,-0.2643427985568333
-0.1,0.0,1.01,1.0628990707516524
-0.1,0.2,2.35,2.379761015776658
-0.1,0.4,3.69,3.681375148136602
-0.1,0.6,5.03,4.959375232959484
-0.1,0.8,6.37,6.206038500848244
-0.1,1.0,7.71,7.416547356972012
-0.08,-1.0,-5.7536,-5.81291209945682
-0.08,-0.8,-4.4016,-4.3889273244098
-0.08,-0.6,-3.0496,-2.995966406404834
-0.08,-0.4,-1.6976,-1.6283111337628293
-0.08,-0.2,-0.3456,-0.2785404304929324
-0.08,0.0,1.0064,1.059642595275216
-0.08,0.2,2.3584,2.387623448265299
-0.08,0.4,3.7104,3.7005136428592476
-0.08,0.6,5.0624,4.989888393054203
-0.08,0.8,6.4144,6.247961087717493
-0.08,1.0,7.7664,7.469867902967265
-0.06,-1.0,-5.8164,-5.869309266599469
-0.06,-0.8,-4.4524,-4.434610983581509
-0.06,-0.6,-3.0884,-3.0309567756626374
-0.06,-0.4,-1.7244,-1.6525862317305786
-0.06,-0.2,-0.3604,-0.2920158626746407
-0.06,0.0,1.0036,1.0571141575169132
-0.06,0.2,2.3676,2.3962197976734387
-0.06,0.4,3.7316,3.7203911071068356
-0.06,0.6,5.0956,5.021144240143557
-0.06,0.8,6.4596,6.290628690318508
-0.06,1.0,7.8236,7.523934643144126
-0.04,-1.0,-5.8784,-5.924996164869113
-0.04,-0.8,-4.5024,-4.47958324364409
-0.04,-0.6,-3.1264,-3.0652335031008597
-0.04,-0.4,-1.7504,-1.6761440820671292
-0.04,-0.2,-0.3744,-0.30476909510195893
-0.04,0.0,1.0016,1.0553137574767444
-0.04,0.2,2.3776,2.405550064001075
-0.04,0.4,3.7536,3.741007540879366
-0.04,0.6,5.1296,5.053142774227547
-0.04,0.8,6.5056,6.334041308651288
-0.04,1.0,7.8816,7.578747577502595
-0.02,-1.0,-5.9396,-5.97997279426575
-0.02,-0.8,-4.5516,-4.5238441045975435
-0.02,-0.6,-3.1636,-3.0987965887195017
-0.02,-0.4,-1.7756,-1.6989846847724828
-0.02,-0.2,-0.3876,-0.3168001277748874
-0.02,0.0,1.0004,1.0542413951547094
-0.02,0.2,2.3884,2.4156142472482087
-0.02,0.4,3.7764,3.7623629441768403
-0.02,0.6,5.1644,5.08588399530617
-0.02,0.8,6.5524,6.378198942715834
-0.02,1.0,7.9404,7.63430670604267
0.0,-1.0,-6.0,-6.034239154789381
0.0,-0.8,-4.6,-4.567393566441871
0.0,-0.6,-3.2,-3.131646032518563
0.0,-0.4,-1.8,-1.7211080398466394
0.0,-0.2,-0.4,-0.3281089606934251
0.0,0.0,1.0,1.0538970705508084
0.0,0.2,2.4,2.42641234741484
0.0,0.4,3.8,3.7844573169992572
0.0,0.6,5.2,5.119367903379428
0.0,0.8,6.6,6.423101592512146
0.0,1.0,8.0,7.690612028764354
0.02,-1.0,-6.0596,-6.087795246440006
0.02,-0.8,-4.6476,-4.610231629177072
0.02,-0.6,-3.2356,-3.163781834498042
0.02,-0.4,-1.8236,-1.742514147289597
0.02,-0.2,-0.4116,-0.338695593857573
0.02,0.0,1.0004,1.0542807836650414
0.02,0.2,2.4124,2.4379443645009693
0.02,0.4,3.8244,3.8072906593466174
0.02,0.6,5.2364,5.153594498447322
0.02,0.8,6.6484,6.46874925804022
0.02,1.0,8.0604,7.747663545667644
0.04,-1.0,-6.1184,-6.140641069217628
0.04,-0.8,-4.6944,-4.6523582928031475
0.04,-0.6,-3.2704,-3.1952039946579402
0.04,-0.4,-1.8464,-1.7632030071013591
0.04,-0.2,-0.4224,-0.3485600272673304
0.04,0.0,1.0016,1.0553925344974082
0.04,0.2,2.4256,2.4502102985065948
0.04,0.4,3.8496,3.8308629712189197
0.04,0.6,5.2736,5.188563780509851
0.04,0.8,6.6976,6.515141939300066
0.04,1.0,8.1216,7.805461256752541
0.06,-1.0,-6.1764,-6.192776623122239
0.06,-0.8,-4.7404,-4.693773557320093
0.06,-0.6,-3.3044,-3.225912512998259
0.06,-0.4,-1.8684,-1.783174619281923
0.06,-0.2,-0.4324,-0.3577022609226979
0.06,0.0,1.0036,1.057232323047909
0.06,0.2,2.4396,2.4632101494317187
0.06,0.4,3.8756,3.8551742526161648
0.06,0.6,5.3116,5.224275749567015
0.06,0.8,6.7476,6.562279636291673
0.06,1.0,8.1836,7.864005162019047
