X1,y,Rzeczywiste wartości,Wartości z wyrażenia
9.0,80.0,2802.0,2898.2446216258845
9.0,90.0,3142.0,3250.361437076757
9.0,100.0,3482.0,3602.47825182871
10.0,0.0,101.0,100.30551901868117
10.0,10.0,471.0,482.24570529888626
10.0,20.0,841.0,864.1858908032184
10.0,30.0,1211.0,1246.1260755314643
10.0,40.0,1581.0,1628.0662594834105
10.0,50.0,1951.0,2010.0064426588447
10.0,60.0,2321.0,2391.9466250575524
10.0,70.0,2691.0,2773.8868066793207
10.0,80.0,3061.0,3155.826987523936
10.0,90.0,3431.0,3537.767167591185
10.0,100.0,3801.0,3919.7073468808544
11.0,0.0,122.0,121.30008391617393
11.0,10.0,522.0,533.0636348504329
11.0,20.0,922.0,944.8271849301293
11.0,30.0,1322.0,1356.5907341550283
11.0,40.0,1722.0,1768.3542825248942
11.0,50.0,2122.0,2180.1178300394936
11.0,60.0,2522.0,2591.8813766985895
11.0,70.0,2922.0,3003.6449225019473
11.0,80.0,3322.0,3415.4084674493324
11.0,90.0,3722.0,3827.1720115405087
11.0,100.0,4122.0,4238.935554775242
12.0,0.0,145.0,144.29376599111635
12.0,10.0,575.0,585.8806809873936
12.0,20.0,1005.0,1027.4675950502158
12.0,30.0,1435.0,1469.0545081793264
12.0,40.0,1865.0,1910.6414203744682
12.0,50.0,2295.0,2352.228331635385
12.0,60.0,2725.0,2793.8152419618195
12.0,70.0,3155.0,3235.402151353514
12.0,80.0,3585.0,3676.9890598102124
12.0,90.0,4015.0,4118.575967331657
12.0,100.0,4445.0,4560.16287391759
13.0,0.0,170.0,169.28656365752093
13.0,10.0,630.0,640.6968421225718
13.0,20.0,1090.0,1112.1071195750717
13.0,30.0,1550.0,1583.5173960147426
13.0,40.0,2010.0,2054.9276714413054
13.0,50.0,2470.0,2526.3379458544814
13.0,60.0,2930.0,2997.748219253992
13.0,70.0,3390.0,3469.1584916395573
13.0,80.0,3850.0,3940.5687630108987
13.0,90.0,4310.0,4411.979033367737
13.0,100.0,4770.0,4883.389302709795
14.0,0.0,197.0,196.27847532559903
14.0,10.0,687.0,697.5121166649661
14.0,20.0,1177.0,1198.745756912483
14.0,30.0,1667.0,1699.9793960678492
14.0,40.0,2157.0,2201.213034130764
14.0,50.0,2647.0,2702.446671100926
14.0,60.0,3137.0,3203.680306978035
14.0,70.0,3627.0,3704.913941761789
14.0,80.0,4117.0,4206.147575451887
14.0,90.0,4607.0,4707.38120804803
14.0,100.0,5097.0,5208.614839549915
15.0,0.0,226.0,225.26949940174921
15.0,10.0,746.0,756.3265030197599
15.0,20.0,1266.0,1287.3835054664164
15.0,30.0,1786.0,1818.440506741396
15.0,40.0,2306.0,2349.4975068443755
15.0,50.0,2826.0,2880.554505775033
15.0,60.0,3346.0,3411.6115035330436
15.0,70.0,3866.0,3942.668500118086
15.0,80.0,4386.0,4473.725495529836
15.0,90.0,4906.0,5004.782489767971
15.0,100.0,5426.0,5535.839482832167
16.0,0.0,257.0,256.2596342885461
16.0,10.0,807.0,817.1399995883087
16.0,20.0,1357.0,1378.020363637008
16.0,30.0,1907.0,1938.9007264342988
16.0,40.0,2457.0,2499.7810879798362
16.0,50.0,3007.0,3060.661448273276
16.0,60.0,3557.0,3621.541807314272
16.0,70.0,4107.0,4182.422165102478
16.0,80.0,4657.0,4743.302521637551
16.0,90.0,5207.0,5304.1828769191425
16.0,100.0,5757.0,5865.063230946911
17.0,0.0,290.0,289.2488783847288
17.0,10.0,870.0,879.9526047681294
17.0,20.0,1450.0,1470.656329820552
17.0,30.0,2030.0,2061.360053541629
17.0,40.0,2610.0,2652.063775930994
17.0,50.0,3190.0,3242.7674969882787
17.0,60.0,3770.0,3833.471216713115
17.0,70.0,4350.0,4424.174935105138
17.0,80.0,4930.0,5014.878652163976
17.0,90.0,5510.0,5605.582367889265
17.0,100.0,6090.0,6196.286082280636
18.0,0.0,325.0,324.23723008518914
18.0,10.0,935.0,944.7643169528885
18.0,20.0,1545.0,1565.2914024094887
18.0,30.0,2155.0,2185.8184864546
18.0,40.0,2765.0,2806.3455690878327
18.0,50.0,3375.0,3426.8726503087983
18.0,60.0,3985.0,4047.3997301171053
18.0,70.0,4595.0,4667.926808512364
18.0,80.0,5205.0,5288.453885494184
18.0,90.0,5815.0,5908.980961062178
18.0,100.0,6425.0,6529.508035215952
19.0,0.0,362.0,361.22468778096055
19.0,10.0,1002.0,1011.5751345323905
19.0,20.0,1642.0,1661.9255797923934
19.0,30.0,2282.0,2312.276023560557
19.0,40.0,2922.0,2962.62646583647
19.0,50.0,3562.0,3612.976906619719
19.0,60.0,4202.0,4263.327345909892
19.0,70.0,4842.0,4913.677783706578
19.0,80.0,5482.0,5564.0282200093625
19.0,90.0,6122.0,6214.378654817833
19.0,100.0,6762.0,6864.72908813158
20.0,0.0,401.0,400.21124985920613
20.0,10.0,1071.0,1080.3850558925667
20.0,20.0,1741.0,1760.5588603539645
20.0,30.0,2411.0,2440.7326632429654
20.0,40.0,3081.0,3120.9064645591343
20.0,50.0,3751.0,3801.0802643020374
20.0,60.0,4421.0,4481.254062471239
20.0,70.0,5091.0,5161.427859066304
20.0,80.0,5761.0,5841.601654086799
20.0,90.0,6431.0,6521.775447532287
20.0,100.0,7101.0,7201.949239402333
21.0,0.0,442.0,441.1969147032072
21.0,10.0,1142.0,1151.1940794154625
21.0,20.0,1842.0,1861.191242475012
21.0,30.0,2542.0,2571.188403881398
21.0,40.0,3242.0,3281.1855636341634
21.0,50.0,3942.0,3991.1827217328523
21.0,60.0,4642.0,4701.179878177004
21.0,70.0,5342.0,5411.177032966166
21.0,80.0,6042.0,6121.174186099875
21.0,90.0,6742.0,6831.171337577677
21.0,100.0,7442.0,7541.1684873991135
22.0,0.0,485.0,484.1816806923513
22.0,10.0,1215.0,1224.0022034792273
22.0,20.0,1945.0,1963.8227245324451
22.0,30.0,2675.0,2703.6432438515244
22.0,40.0,3405.0,3443.4637614359863
22.0,50.0,4135.0,4183.28427728535
22.0,60.0,4865.0,4923.104791399136
22.0,70.0,5595.0,5662.925303776864
22.0,80.0,6325.0,6402.745814418051
22.0,90.0,7055.0,7142.56632332222
22.0,100.0,7785.0,7882.386830488891
23.0,0.0,530.0,529.1655462021208
23.0,10.0,1290.0,1298.8094264581011
23.0,20.0,2050.0,2068.453304899261
23.0,30.0,2810.0,2838.097181525099
23.0,40.0,3570.0,3607.7410563351123
23.0,50.0,4330.0,4377.3849293287985
23.0,60.0,5090.0,5147.028800505652
23.0,70.0,5850.0,5916.672669865174
23.0,80.0,6610.0,6686.316537406859
23.0,90.0,7370.0,7455.9604031302015
23.0,100.0,8130.0,8225.604267034701
24.0,0.0,577.0,576.1485096040815
24.0,10.0,1367.0,1375.6157467224039
24.0,20.0,2157.0,2175.0829819445353
24.0,30.0,2947.0,2974.55021526995
24.0,40.0,3737.0,3774.0174466981225
24.0,50.0,4527.0,4573.484676228528
24.0,60.0,5317.0,5372.951903860639
24.0,70.0,6107.0,6172.419129593932
24.0,80.0,6897.0,6971.886353427877
24.0,90.0,7687.0,7771.353575361953
24.0,100.0,8477.0,8570.820795395632
25.0,0.0,626.0,625.1305692658694
25.0,10.0,1446.0,1454.4211626385234
25.0,20.0,2266.0,2283.7117540334048
25.0,30.0,3086.0,3113.002343449964
25.0,40.0,3906.0,3942.2929308876537
25.0,50.0,4726.0,4771.583516345925
25.0,60.0,5546.0,5600.874099824229
25.0,70.0,6366.0,6430.164681322018
25.0,80.0,7186.0,7259.455260838742
25.0,90.0,8006.0,8088.745838373849
25.0,100.0,8826.0,8918.036413926797
26.0,0.0,677.0,676.1117235511805
26.0,10.0,1527.0,1535.2256725689033
26.0,20.0,2377.0,2394.3396195270598
26.0,30.0,3227.0,3253.4535644250795
26.0,40.0,4077.0,4112.56750726239
26.0,50.0,4927.0,4971.68144803842
26.0,60.0,5777.0,5830.795386752598
26.0,70.0,6627.0,6689.909323404351
26.0,80.0,7477.0,7549.023257993109
26.0,90.0,8327.0,8408.137190518297
26.0,100.0,9177.0,9267.251120979347
27.0,0.0,730.0,729.0919708197578
27.0,10.0,1610.0,1618.029274872031
27.0,20.0,2490.0,2506.9665767827337
27.0,30.0,3370.0,3395.9038765512705
27.0,40.0,4250.0,4284.841174177048
27.0,50.0,5130.0,5173.778469659471
27.0,60.0,6010.0,6062.715762997943
27.0,70.0,6890.0,6951.653054191872
27.0,80.0,7770.0,7840.590343240661
27.0,90.0,8650.0,8729.527630143713
27.0,100.0,9530.0,9618.464914900436
28.0,0.0,785.0,784.0713094273799
28.0,10.0,1695.0,1702.8319679024262
28.0,20.0,2605.0,2621.592624153684
28.0,30.0,3515.0,3540.353278180537
28.0,40.0,4425.0,4459.113929982365
28.0,50.0,5335.0,5377.874579558554
28.0,60.0,6245.0,6296.635226908482
28.0,70.0,7155.0,7215.395872031533
28.0,80.0,8065.0,8134.156514927088
28.0,90.0,8975.0,9052.917155594527
28.0,100.0,9885.0,9971.677794033234
29.0,0.0,842.0,841.0497377258489
29.0,10.0,1782.0,1789.633750010628
29.0,20.0,2722.0,2738.2177599891893
29.0,30.0,3662.0,3686.8017676608915
29.0,40.0,4602.0,4635.385773025093
29.0,50.0,5542.0,5583.969776081155
29.0,60.0,6482.0,6532.553776828432
29.0,70.0,7422.0,7481.137775266287
29.0,80.0,8362.0,8429.721771394075
29.0,90.0,9302.0,9378.305765211153
29.0,100.0,10242.0,10326.889756716884
30.0,0.0,901.0,900.0272540629782
30.0,10.0,1871.0,1878.4346195431851
30.0,20.0,2841.0,2856.84198263453
30.0,30.0,3811.0,3835.2493433363484
30.0,40.0,4781.0,4813.656701647978
30.0,50.0,5751.0,5792.064057568751
30.0,60.0,6721.0,6770.471411098004
30.0,70.0,7691.0,7748.878762235073
30.0,80.0,8661.0,8727.286110979292
30.0,90.0,9631.0,9705.693457329993
30.0,100.0,10601.0,10684.100801286517
31.0,0.0,962.0,961.0038567825806
31.0,10.0,1962.0,1969.2345748426399
31.0,20.0,2962.0,2977.465290430979
31.0,30.0,3962.0,3985.696003546912
31.0,40.0,4962.0,4993.926714189748
31.0,50.0,5962.0,6002.157422358802
31.0,60.0,6962.0,7010.388128053384
31.0,70.0,7962.0,8018.618831272806
31.0,80.0,8962.0,9026.849532016377
31.0,90.0,9962.0,10035.080230283413
31.0,100.0,10962.0,11043.310926073224
32.0,0.0,1025.0,1023.979544224456
32.0,10.0,2055.0,2062.0336142475203
32.0,20.0,3085.0,3100.087681715792
32.0,30.0,4115.0,4138.14174662856
32.0,40.0,5145.0,5176.195808985112
32.0,50.0,6175.0,6214.249868784739
32.0,60.0,7205.0,7252.303926026726
32.0,70.0,8235.0,8290.357980710363
32.0,80.0,9265.0,9328.412032834936
32.0,90.0,10295.0,10366.466082399735
32.0,100.0,11325.0,11404.520129404047
33.0,0.0,1090.0,1088.9543147243796
33.0,10.0,2150.0,2156.831736092325
33.0,20.0,3210.0,3224.7091548221897
33.0,30.0,4270.0,4292.586570913239
33.0,40.0,5330.0,5360.4639843647365
33.0,50.0,6390.0,6428.34139517595
33.0,60.0,7450.0,7496.218803346141
33.0,70.0,8510.0,8564.096208874575
33.0,80.0,9570.0,9631.973611760515
33.0,90.0,10630.0,10699.851012003228
33.0,100.0,11690.0,11767.728409601976
34.0,0.0,1157.0,1155.9281666140894
34.0,10.0,2247.0,2253.6289387075126
34.0,20.0,3337.0,3351.329708079351
34.0,30.0,4427.0,4449.030474728846
34.0,40.0,5517.0,5546.731238655237
34.0,50.0,6607.0,6644.4319998577685
34.0,60.0,7697.0,7742.132758335677
34.0,70.0,8787.0,8839.833514088208
34.0,80.0,9877.0,9937.534267114597
34.0,90.0,10967.0,11035.235017414087
34.0,100.0,12057.0,12132.93576498592
35.0,0.0,1226.0,1224.901098221274
35.0,10.0,2346.0,2352.425220419488
35.0,20.0,3466.0,3479.9493398123964
35.0,30.0,4586.0,4607.473456399217
35.0,40.0,5706.0,5734.9975701791645
35.0,50.0,6826.0,6862.52168115146
35.0,60.0,7946.0,7990.045789315316
35.0,70.0,9066.0,9117.569894669956
35.0,80.0,10186.0,10245.09399721459
35.0,90.0,11306.0,11372.618096948432
35.0,100.0,12426.0,12500.14219387071
36.0,0.0,1297.0,1295.87310786956
36.0,10.0,2447.0,2453.2205795505924
36.0,20.0,3597.0,3610.56804834238
36.0,30.0,4747.0,4767.915514244118
36.0,40.0,5897.0,5925.262977254996
36.0,50.0,7047.0,7082.610437374213
36.0,60.0,8197.0,8239.957894600957
36.0,70.0,9347.0,9397.305348934424
36.0,80.0,10497.0,10554.652800373802
36.0,90.0,11647.0,11712.00024891829
36.0,100.0,12797.0,12869.347694567077
37.0,0.0,1370.0,1368.8441938785008
37.0,10.0,2550.0,2556.015014419088
37.0,20.0,3730.0,3743.1858319862736
37.0,30.0,4910.0,4930.356646579229
37.0,40.0,6090.0,6117.527458197121
37.0,50.0,7270.0,7304.698266839123
37.0,60.0,8450.0,8491.8690725044
37.0,70.0,9630.0,9679.039875192124
37.0,80.0,10810.0,10866.210674901458
37.0,90.0,11990.0,12053.381471631576
37.0,100.0,13170.0,13240.552265381646
38.0,0.0,1445.0,1443.8143545635623
38.0,10.0,2655.0,2660.8085233391475
38.0,20.0,3865.0,3877.802689056956
38.0,30.0,5075.0,5094.796851716134
38.0,40.0,6285.0,6311.791011315828
38.0,50.0,7495.0,7528.7851678551815
38.0,60.0,8705.0,8745.77932133334
38.0,70.0,9915.0,9962.77347174945
38.0,80.0,11125.0,11179.767619102653
38.0,90.0,12335.0,12396.761763392093
38.0,100.0,13545.0,13613.755904616917
39.0,0.0,1522.0,1520.7835882361126
39.0,10.0,2762.0,2767.6011046208414
39.0,20.0,4002.0,4014.4186178631994
39.0,30.0,5242.0,5261.23612796231
39.0,40.0,6482.0,6508.05363491729
39.0,50.0,7722.0,7754.871138727265
39.0,60.0,8962.0,9001.688639391356
39.0,70.0,10202.0,10248.50613690868
39.0,80.0,11442.0,11495.323631278356
39.0,90.0,12682.0,12742.141122499508
39.0,100.0,13922.0,13988.958610571255
40.0,0.0,1601.0,1599.7518932034077
40.0,10.0,2871.0,2876.3927565701256
40.0,20.0,4141.0,4153.0336167096575
40.0,30.0,5411.0,5429.674473621104
40.0,40.0,6681.0,6706.315327303559
40.0,50.0,7951.0,7982.956177756119
40.0,60.0,9221.0,9259.597024977884
40.0,70.0,10491.0,10536.237868967946
40.0,80.0,11761.0,11812.878709725404
40.0,90.0,13031.0,13089.519547249352
40.0,100.0,14301.0,14366.160381538886
41.0,0.0,1682.0,1680.7192677685803
41.0,10.0,2982.0,2987.183477488828
41.0,20.0,4282.0,4293.647683896856
41.0,30.0,5582.0,5600.111886991736
41.0,40.0,6882.0,6906.576086772543
41.0,50.0,8182.0,8213.04028323835
41.0,60.0,9482.0,9519.504476388227
41.0,70.0,10782.0,10825.968666221244
41.0,80.0,12082.0,12132.432852736476
41.0,90.0,13382.0,13438.89703593299
41.0,100.0,14682.0,14745.361215809866
42.0,0.0,1765.0,1763.6857102306267
42.0,10.0,3095.0,3099.973265674637
42.0,20.0,4425.0,4436.260817721172
42.0,30.0,5755.0,5772.54836636928
42.0,40.0,7085.0,7108.835911618008
42.0,50.0,8415.0,8445.123453466405
42.0,60.0,9745.0,9781.41099191352
42.0,70.0,11075.0,11117.6985269584
42.0,80.0,12405.0,12453.986058600087
42.0,90.0,13735.0,13790.273586837633
42.0,100.0,15065.0,15126.561111670084
43.0,0.0,1850.0,1848.6512188843935
43.0,10.0,3210.0,3214.7621194210888
43.0,20.0,4570.0,4580.87301647483
43.0,30.0,5930.0,5946.9839100446425
43.0,40.0,7290.0,7313.094800129548
43.0,50.0,8650.0,8679.205686728572
43.0,60.0,10010.0,10045.316569840737
43.0,70.0,11370.0,11411.427449465064
43.0,80.0,12730.0,12777.538325600573
43.0,90.0,14090.0,14143.649198246296
43.0,100.0,15450.0,15509.760067401245
44.0,0.0,1937.0,1935.615792020567
44.0,10.0,3327.0,3331.550037017553
44.0,20.0,4717.0,4727.484278445886
44.0,30.0,6107.0,6123.418516304564
44.0,40.0,7497.0,7519.352750592587
44.0,50.0,8887.0,8915.286981308951
44.0,60.0,10277.0,10311.221208452658
44.0,70.0,11667.0,11707.155432022704
44.0,80.0,13057.0,13103.089652018087
44.0,90.0,14447.0,14499.023868437804
44.0,100.0,15837.0,15894.958081280854
45.0,0.0,2026.0,2024.5794279256577
45.0,10.0,3446.0,3450.3370167492235
45.0,20.0,4866.0,4876.094601918212
45.0,30.0,6286.0,6301.852183431598
45.0,40.0,7706.0,7727.609761288353
45.0,50.0,9126.0,9153.367335487457
45.0,60.0,10546.0,10579.124906027879
45.0,70.0,11966.0,12004.88247290859
45.0,80.0,13386.0,13430.640036128569
45.0,90.0,14806.0,14856.397595686782
45.0,100.0,16226.0,16282.15515158221
46.0,0.0,2117.0,2115.54212488199
46.0,10.0,3567.0,3571.1230568971014
46.0,20.0,5017.0,5026.703985171487
46.0,30.0,6467.0,6482.284909704099
46.0,40.0,7917.0,7937.8658304938845
46.0,50.0,9367.0,9393.446747539794
46.0,60.0,10817.0,10849.027660840775
46.0,70.0,12267.0,12304.608570395776
46.0,80.0,13717.0,13760.189476203741
46.0,90.0,15167.0,15215.770378263629
46.0,100.0,16617.0,16671.35127657438
47.0,0.0,2210.0,2208.5038811676873
47.0,10.0,3690.0,3693.908155737984
47.0,20.0,5170.0,5179.312426481184
47.0,30.0,6650.0,6664.716693396212
47.0,40.0,8130.0,8150.120956481991
47.0,50.0,9610.0,9635.525215737449
47.0,60.0,11090.0,11120.929471161508
47.0,70.0,12570.0,12606.333722753086
47.0,80.0,14050.0,14091.737970511116
47.0,90.0,15530.0,15577.142214434512
47.0,100.0,17010.0,17062.546454522206
48.0,0.0,2305.0,2303.464695056661
48.0,10.0,3815.0,3818.6923115444547
48.0,20.0,5325.0,5333.919924118553
48.0,30.0,6835.0,6849.147532777859
48.0,40.0,8345.0,8364.375137521267
48.0,50.0,9855.0,9879.602738347683
48.0,60.0,11365.0,11394.830335256001
48.0,70.0,12875.0,12910.057928245118
48.0,80.0,14385.0,14425.28551731394
48.0,90.0,15895.0,15940.513102461357
48.0,100.0,17405.0,17455.74068368627
49.0,0.0,2402.0,2400.424564818598
49.0,10.0,3942.0,3945.475522584865
49.0,20.0,5482.0,5490.526476350614
49.0,30.0,7022.0,7035.577426114723
49.0,40.0,8562.0,8580.62837187606
49.0,50.0,10102.0,10125.679313633507
49.0,60.0,11642.0,11670.730251385934
49.0,70.0,13182.0,13215.781185132211
49.0,80.0,14722.0,14760.832114871215
49.0,90.0,16262.0,16305.883040601819
49.0,100.0,17802.0,17850.9339623229
50.0,0.0,2501.0,2499.3834887189446
50.0,10.0,4071.0,4074.2577871233257
50.0,20.0,5641.0,5649.13208144014
50.0,30.0,7211.0,7224.006371668239
50.0,40.0,8781.0,8798.880657806467
50.0,50.0,10351.0,10373.754939853678
50.0,60.0,11921.0,11948.62921780872
50.0,70.0,13491.0,13523.503491670439
50.0,80.0,15061.0,15098.377761437681
50.0,90.0,16631.0,16673.252027109298
50.0,100.0,18201.0,18248.12628868414
51.0,0.0,2602.0,2600.3414650188965
51.0,10.0,4202.0,4205.039103419692
51.0,20.0,5802.0,5809.736737645643
51.0,30.0,7402.0,7414.434367695577
51.0,40.0,9002.0,9019.131993568315
51.0,50.0,10602.0,10623.829615262683
51.0,60.0,12202.0,12228.527232777504
51.0,70.0,13802.0,13833.224846111596
51.0,80.0,15402.0,15437.922455263786
51.0,90.0,17002.0,17042.6200602329
51.0,100.0,18602.0,18647.317661017754
52.0,0.0,2705.0,2703.2984919753844
52.0,10.0,4335.0,4337.81946972955
52.0,20.0,5965.0,5972.340443221367
52.0,30.0,7595.0,7606.861412449638
52.0,40.0,9225.0,9241.382377413156
52.0,50.0,10855.0,10875.903338110726
52.0,60.0,12485.0,12510.42429454114
52.0,70.0,14115.0,14144.945246703199
52.0,80.0,15745.0,15779.466194595696
52.0,90.0,17375.0,17413.98713821743
52.0,100.0,19005.0,19048.508077567203
53.0,0.0,2810.0,2808.254567841061
53.0,10.0,4470.0,4472.598884304206
53.0,20.0,6130.0,6136.943196417269
53.0,30.0,7790.0,7801.287504179027
53.0,40.0,9450.0,9465.631807588248
53.0,50.0,11110.0,11129.976106643711
53.0,60.0,12770.0,12794.320401344186
53.0,70.0,14430.0,14458.664691688442
53.0,80.0,16090.0,16123.008977675256
53.0,90.0,17750.0,17787.353259303396
53.0,100.0,19410.0,19451.697536571628
54.0,0.0,2917.0,2915.2096908642898
54.0,10.0,4607.0,4609.37734539067
54.0,20.0,6297.0,6303.5449954790065
54.0,30.0,7987.0,7997.712641128049
54.0,40.0,9677.0,9691.880282336544
54.0,50.0,11367.0,11386.047919103241
54.0,60.0,13057.0,13080.215551426883
54.0,70.0,14747.0,14774.38317930622
54.0,80.0,16437.0,16468.550802739996
54.0,90.0,18127.0,18162.718421726957
54.0,100.0,19817.0,19856.88603626585
55.0,0.0,3026.0,3024.1638592891295
55.0,10.0,4746.0,4748.154851231646
55.0,20.0,6466.0,6472.145838647926
55.0,30.0,8186.0,8196.136821536697
55.0,40.0,9906.0,9920.127799896676
55.0,50.0,11626.0,11644.118773726586
55.0,60.0,13346.0,13368.109743025152
55.0,70.0,15066.0,15092.100707791087
55.0,80.0,16786.0,16816.091668023117
55.0,90.0,18506.0,18540.08262371996
55.0,100.0,20226.0,20264.073574880338
56.0,0.0,3137.0,3135.1170713553197
56.0,10.0,4887.0,4888.931400065514
56.0,20.0,6637.0,6642.745724161052
56.0,30.0,8387.0,8396.56004364063
56.0,40.0,10137.0,10150.374358502944
56.0,50.0,11887.0,11904.18866874669
56.0,60.0,13637.0,13658.002974370562
56.0,70.0,15387.0,15411.817275373258
56.0,80.0,17137.0,17165.631571753467
56.0,90.0,18887.0,18919.44586350989
56.0,100.0,20637.0,20673.260150641214
57.0,0.0,3250.0,3248.0693252982724
57.0,10.0,5030.0,5031.706990126326
57.0,20.0,6810.0,6815.344650251067
57.0,30.0,8590.0,8598.98230567117
57.0,40.0,10370.0,10382.619956385304
57.0,50.0,12150.0,12166.25760239214
57.0,60.0,13930.0,13949.895243690344
57.0,70.0,15710.0,15733.532880278584
57.0,80.0,17490.0,17517.170512155535
57.0,90.0,19270.0,19300.808139319863
57.0,100.0,21050.0,21084.445761770232
58.0,0.0,3365.0,3363.0206193490544
58.0,10.0,5175.0,5176.481619643779
58.0,20.0,6985.0,6989.942615146306
58.0,30.0,8795.0,8803.403605855283
58.0,40.0,10605.0,10616.864591769354
58.0,50.0,12415.0,12430.325572887163
58.0,60.0,14225.0,14243.78654920735
58.0,70.0,16035.0,16057.247520728564
58.0,80.0,17845.0,17870.70848744944
58.0,90.0,19655.0,19684.169449368626
58.0,100.0,21465.0,21497.63040648476
59.0,0.0,3482.0,3479.9709517343745
59.0,10.0,5322.0,5323.255286843213
59.0,20.0,7162.0,7166.539617070735
59.0,30.0,9002.0,9009.823942415564
59.0,40.0,10842.0,10853.108262876316
59.0,50.0,12682.0,12696.392578451609
59.0,60.0,14522.0,14539.676889140062
59.0,70.0,16362.0,16382.961194940286
59.0,80.0,18202.0,18226.2454958509
59.0,90.0,20042.0,20069.529791870533
59.0,100.0,21882.0,21912.81408299778
60.0,0.0,3601.0,3598.920320676573
